id,name,voltage_kv,cables,operator,capacity_mw,start_lon,start_lat,end_lon,end_lat,length_km
189320307,Linea 619 Solignano Nuovo-Maranello,132.0,3,ENEL,300,10.9221338,44.5353782,10.9223226,44.5354914,0.02
189331476,Line_189331476,0.0,3,unknown,100,14.8060032,37.6508905,14.855533,37.8039975,19.78
189354168,Line_189354168,132.0,3,unknown,300,10.8078273,45.5603915,10.7423628,45.4259932,18.87
189354169,Line_189354169,132.0,unknown,unknown,300,10.7384443,45.4304642,10.7386111,45.4304768,0.26
189411548,Line_189411548,132.0,6,unknown,300,10.705701,45.4398306,10.7114246,45.4312607,1.21
189522679,Sandrà-Dugale,220.0,3,unknown,700,10.7736455,45.4521143,11.2956699,45.3879127,43.48
189577163,Line_189577163,132.0,unknown,unknown,300,10.8338396,45.4684,10.8335242,45.4686653,0.04
189577165,Bussolengo San Salvar - Colunga,220.0,3,Terna S.p.A.,700,10.8226703,45.4414235,10.8509742,45.136001,34.68
189577166,Line_189577166,132.0,3,unknown,300,10.8701606,45.449029,10.8400544,45.4759581,4.05
189577171,Line_189577171,220.0,6,unknown,700,10.9045032,45.4376968,10.9046425,45.43662,0.12
189577173,Line_189577173,132.0,unknown,unknown,300,10.8407713,45.4763565,10.8408888,45.4752806,0.12
189577179,Line_189577179,132.0,3,unknown,300,10.8348269,45.4689473,10.8345066,45.4692049,0.04
189577180,Bussolengo San Salvar - Peschiera,132.0,3,Terna,300,10.8149253,45.4154397,10.8350799,45.4638084,5.75
189577181,Bussolengo San Salvar - Colunga,220.0,3,Terna S.p.A.,700,10.8327345,45.4657457,10.8226703,45.4414235,2.83
189577183,Line_189577183,220.0,3,unknown,700,10.8355691,45.4679991,10.8352686,45.4682979,0.04
189592006,Line_189592006,132.0,unknown,unknown,300,11.0053896,44.6507597,11.0060637,44.6498025,0.16
189592007,"RFI BO 017 ""MODENA SSE-CREVALCORE FS""",132.0,3,RFI,300,11.005269,44.650638,11.0050974,44.6507266,0.02
189592008,Line_189592008,132.0,unknown,unknown,300,11.0054691,44.6497172,11.0057116,44.6499745,0.03
189592009,San Damaso-Modena RFI AV sezione 3 kV,132.0,unknown,Terna S.p.A.,300,11.004288,44.6485494,11.0050944,44.6498972,0.16
189592010,Line_189592010,132.0,3,RFI,300,10.9694318,44.677973,10.9749572,44.6758635,0.5
189592011,Line_189592011,132.0,unknown,unknown,300,11.0050944,44.6498972,11.0053438,44.6501503,0.03
189592013,BENECETO SSE-MODENA SSE,132.0,3,TERNA S.p.A,300,11.0034468,44.6515724,11.0058699,44.6502095,0.24
189592014,Line_189592014,132.0,unknown,unknown,300,11.0058844,44.6498848,11.0060642,44.6500792,0.03
189610529,Aulla - Villafranca CP,132.0,3,Terna,300,9.9771556,44.21423,9.9523578,44.3121887,11.94
189610530,Aulla-Aulla FS,132.0,3,unknown,300,9.9771449,44.214345,9.9777159,44.2194078,0.75
189612605,Line_189612605,380.0,3,unknown,1500,9.0622429,45.546145,9.064626,45.5474365,0.23
189612606,Line_189612606,380.0,3,unknown,1500,9.0906862,45.5392463,9.0865358,45.5388211,0.39
189612608,Line_189612608,380.0,3,unknown,1500,9.0573274,45.5440038,9.0617221,45.5454055,0.5
189612631,Pontremoli - Villafranca CP,132.0,3,Terna,300,9.9523578,44.3121887,9.8773411,44.3745186,10.93
189613241,Pontremoli - Edison Teglia,132.0,3,RFI,300,9.8770619,44.3739183,9.8889436,44.3399464,4.05
189648447,Tito Smistamento-Allungamento Potenza Est,150.0,3,unknown,300,15.7174067,40.5977716,15.6696824,40.5473883,7.94
189648451,Tito CP-Picerno,150.0,3,unknown,300,15.641641,40.6397726,15.7171389,40.5978227,9.14
189651074,Derivazione Romagnao FS,150.0,3,unknown,300,15.4483882,40.6099969,15.4911541,40.5811608,5.53
189654713,Line_189654713,150.0,unknown,unknown,300,15.8415486,40.6336424,15.8411505,40.6337675,0.04
189654714,Montecute-Campomaggiore,150.0,3,unknown,300,15.9603609,40.5913644,16.084122,40.5530084,16.47
189654715,Potenza Est-Vaglio FS,150.0,3,unknown,300,15.8795142,40.6562277,15.8414088,40.633509,4.8
189654718,Potenza-Potenza Est,150.0,3,unknown,300,15.841113,40.6336005,15.8080238,40.6193883,3.92
189656376,Montecute-Potenza Est,150.0,3,unknown,300,15.9603791,40.5914913,15.8412767,40.6335504,13.28
189825753,Line_189825753,132.0,6,unknown,300,8.9502373,45.5868511,8.9492924,45.5869272,0.07
189999108,Line_189999108,220.0,6,unknown,700,9.0639801,45.6234431,9.1051792,45.6365836,3.64
190080115,derivazione Campomaggiore FS,150.0,3,unknown,300,16.0811419,40.5490664,16.0827575,40.5514889,0.31
190082740,Line_190082740,150.0,unknown,unknown,300,15.9407051,40.4964249,15.9407188,40.4966587,0.03
190084044,Agri-Corleto,150.0,3,unknown,300,16.1579219,40.2655303,16.0519162,40.3970414,18.27
190090583,Line_190090583,150.0,unknown,unknown,300,16.051876,40.3971773,16.051606,40.3971213,0.02
190090585,Agri-Corleto,150.0,3,unknown,300,16.0515621,40.3972476,15.9407051,40.4964249,14.63
190282552,Line_190282552,0.0,3,unknown,100,16.0863029,40.3137347,16.1588504,40.2664564,8.31
190283493,Line_190283493,0.0,3,unknown,100,16.0120749,40.2866823,16.1586616,40.2664486,13.29
190284558,Agri-Montemurro,150.0,3,unknown,300,16.1581252,40.265718,16.0251747,40.2966502,13.21
190288348,Line_190288348,0.0,3,unknown,100,16.1586788,40.2655063,16.1609467,40.26575,0.19
190288349,Line_190288349,0.0,3,unknown,100,16.0751589,40.2001758,16.1585503,40.2664407,11.8
190288352,Line_190288352,0.0,3,unknown,100,16.1676939,40.2790331,16.1589514,40.2664586,1.66
190288353,Agri-Aliano,150.0,6,unknown,300,16.1611896,40.2666931,16.2045624,40.2689395,4.2
190290104,Aliano-San Mauro Forte,150.0,3,unknown,300,16.2034521,40.2685965,16.2518862,40.4796757,25.88
190292993,Montemurro-Viggiano,150.0,3,unknown,300,16.0250184,40.2966881,15.8882347,40.3249777,12.36
190294039,Marsico Nuovo-Viggiano,150.0,3,unknown,300,15.8879656,40.3250597,15.7276076,40.4204893,19.17
190310507,Line_190310507,150.0,3,unknown,300,16.379935,40.3032334,16.3956541,40.3196785,2.27
190328347,derivazione Montegiordano FS,150.0,3,unknown,300,16.6030062,40.0271204,16.5661579,40.0254216,3.73
190328348,Italcementi Castrovillari-Italcementi Matera,150.0,3,unknown,300,16.6514794,40.6750474,16.2442458,39.8325544,122.46
190459804,Chieri – Pino,132.0,unknown,unknown,300,7.8044199,45.0430491,7.8492836,45.0113633,5.65
190550297,Line_190550297,150.0,3,unknown,300,16.5980003,39.9694881,16.5982256,39.9693503,0.02
190550300,Villapiana Lido-Amendolara,150.0,3,unknown,300,16.4858275,39.8307512,16.5774963,39.9604011,17.17
190668588,Pontremoli FS - Sarzana FS All.,132.0,3,RFI,300,9.9372209,44.1761103,9.8735765,44.3800027,23.85
190669415,Fulgatore-Trapani,150.0,3,unknown,300,12.5876055,37.8765621,12.5422128,37.9939049,15.27
190669416,Ospedaletto-Trapani,150.0,3,unknown,300,12.5702206,38.0061853,12.5422128,37.9939049,4.01
190669417,Line_190669417,150.0,6,unknown,300,12.5230234,38.0077302,12.5422128,37.9939049,2.49
190670004,Fulgatore-Custonaci,150.0,3,unknown,300,12.6849684,38.0579086,12.68504,38.0583473,0.05
190670005,Custonaci-Alcamo,150.0,3,unknown,300,12.6849684,38.0579086,12.6851822,38.0582987,0.05
190670753,Custonaci-Alcamo,150.0,3,unknown,300,12.6896078,37.9818021,12.7880674,37.9808649,8.64
190828257,Line_190828257,0.0,3,unknown,100,12.6834097,37.6318647,12.67645,37.619867,1.52
190828258,Line_190828258,0.0,3,unknown,100,12.6764235,37.6198731,12.6822214,37.6532562,3.76
190828260,Line_190828260,0.0,3,unknown,100,12.6823275,37.6532225,12.659002,37.6349357,3.33
190828604,Line_190828604,0.0,3,unknown,100,12.681657,37.6536685,12.6375307,37.6689241,4.24
190828606,Line_190828606,0.0,3,unknown,100,12.6817804,37.6538383,12.6265193,37.698876,7.08
190829533,Line_190829533,0.0,3,unknown,100,12.6827084,37.6533138,12.7007316,37.6622761,1.88
190829534,Line_190829534,0.0,3,unknown,100,12.7009492,37.6560608,12.7352619,37.6645704,3.19
190836373,Partanna-Sciacca,150.0,3,unknown,300,12.8537285,37.6943435,13.0907463,37.5352237,30.75
190849158,Sciacca-Ribera,150.0,3,unknown,300,13.0910242,37.5352354,13.2790764,37.4394906,20.04
190849159,Sciacca-San Carlo,150.0,3,unknown,300,13.2647753,37.6338443,13.2643904,37.6340466,0.04
190851665,Line_190851665,150.0,3,unknown,300,13.5212421,37.2880929,13.5220226,37.2893327,0.15
190851667,Line_190851667,150.0,3,unknown,300,13.5216444,37.2878667,13.5223981,37.2891193,0.15
190851668,Line_190851668,150.0,3,unknown,300,13.5215237,37.2879392,13.522272,37.2891769,0.15
190851669,Line_190851669,150.0,3,unknown,300,13.5217973,37.2878133,13.5225778,37.2890382,0.15
190851670,Line_190851670,150.0,3,unknown,300,13.5213708,37.2880246,13.5221621,37.2892644,0.15
191000268,Villapiana-Trebisacce FS,150.0,3,unknown,300,16.4859172,39.8308531,16.5223189,39.8506019,4.13
191000271,Corigliano-Rossano,150.0,3,unknown,300,16.4899375,39.6478183,16.5941181,39.6078378,10.1
191000274,Line_191000274,150.0,3,unknown,300,16.5226083,39.850606,16.5221761,39.8507683,0.04
191002393,Corigliano-Sibari,150.0,3,unknown,300,16.489894,39.6479345,16.4048643,39.763896,18.15
191107270,Line_191107270,0.0,3,unknown,100,16.2436126,39.7280548,16.2593454,39.7308107,1.59
191107272,Line_191107272,150.0,3,unknown,300,16.2604703,39.7305062,16.2695643,39.7203704,1.78
191107273,Line_191107273,150.0,3,unknown,300,16.2772874,39.730641,16.2474571,39.7883968,6.94
191107274,Line_191107274,150.0,3,unknown,300,16.260469,39.7308508,16.2604703,39.7305062,0.04
191107486,Cammarata-Cassano FS,150.0,3,unknown,300,16.2604699,39.7306182,16.3489817,39.7270256,7.88
191110151,Cosenza-Mucone 1° salto,150.0,3,unknown,300,16.2537247,39.3401832,16.4074699,39.4725851,20.35
191110154,Cosenza-Cosenza 2,150.0,3,unknown,300,16.2604416,39.3047465,16.2897117,39.2747237,6.12
191110493,Cosenza 2-Rogliano,150.0,3,unknown,300,16.2896398,39.2746179,16.3162629,39.1917886,10.83
191116532,Amantea-Falerna,150.0,3,unknown,300,16.1485098,38.998447,16.1119339,39.1270836,16.13
191117277,Falerna - Lamezia Terme,150.0,3,unknown,300,16.1485783,38.9983554,16.2550033,38.9419103,12.35
191228047,Licata-Naro,150.0,3,unknown,300,13.9196031,37.1195302,13.759342,37.2082896,19.18
191236774,Ragusa-Comiso,150.0,3,unknown,300,14.681284,36.8789902,14.610078,36.9880425,18.49
191243472,Ragusa 3-Scicli,150.0,3,unknown,300,14.6616429,36.7804897,14.6802847,36.8792427,13.02
191543935,Elettrodotto Corriolo - Milazzo RFI,150.0,3,Terna,300,15.2741444,38.1849502,15.2533404,38.1989385,2.7
191543936,Patti FS-Furnari FS,150.0,3,RFI,300,15.1072372,38.1134111,14.9798837,38.1463118,12.61
191543939,Elettrodotto Furnari FS - Milazzo FS,150.0,3,RFI,300,15.1072735,38.113294,15.2533612,38.1990544,18.79
191555057,Pantano d'Arci-Cp Augusta 2,150.0,3,Terna S.p.A.,300,15.0262448,37.4191772,15.1338655,37.223906,26.47
191555058,Pantano d'Arci-Zia Lisa,150.0,3,Terna,300,15.0580963,37.4789674,15.0262682,37.419398,9.73
191637099,Line_191637099,60.0,3,RFI,100,15.6505595,38.1660882,15.7552237,38.2584388,20.88
191641734,Melito Porto Salvo-Scilla,150.0,3,unknown,300,15.7523164,38.0292916,15.7406026,38.2363632,23.55
191643807,derivazione Saline FS,150.0,3,unknown,300,15.7022916,37.9673836,15.7020295,37.9530926,1.69
191645418,Line_191645418,150.0,unknown,unknown,300,15.6627866,38.1659761,15.6631716,38.1659789,0.03
191645422,Gallico-Reggio Condera,150.0,3,unknown,300,15.6581114,38.1097336,15.673188,38.1634981,6.3
191646177,Gallico-Villa San Giovanni,150.0,3,unknown,300,15.647077,38.2176542,15.673188,38.1634981,9.3
191646602,Scilla-Villa San Giovanni,150.0,3,unknown,300,15.7403775,38.236746,15.6472263,38.2178481,9.56
191650061,Line_191650061,220.0,3,unknown,700,14.6422305,37.0784837,14.6421993,37.0780999,0.04
191650062,Ragusa Nord-Ragusa 2,150.0,3,unknown,300,14.7053285,36.8931466,14.7518484,36.933185,9.7
191650063,Ragusa-Ragusa 2,150.0,3,unknown,300,14.7015895,36.896347,14.6818833,36.8789275,3.07
191650065,derivazione Colacem,150.0,3,unknown,300,14.7053285,36.8931466,14.728578,36.9032701,3.12
191684224,Polistena-Rizziconi,150.0,3,unknown,300,15.985368,38.4414183,16.0431455,38.4134377,6.98
191689385,Line_191689385,380.0,6,Terna,1500,15.7992773,38.2298697,15.987078,38.4404048,34.17
191690940,Villafranca-Messina Riviera;Derivazione Messina Riviera,150.0,6,Terna S.p.A.,300,15.5044965,38.2046905,15.5913039,38.2582086,10.23
191690941,Villafranca-Messina Riviera,150.0,3,Terna S.p.A.,300,15.4539145,38.2417028,15.5044965,38.2046905,6.06
191694719,Ponte San Giovanni-Fontivegge,132.0,3,unknown,300,12.3798919,43.1008086,12.3793382,43.1002505,0.08
191700704,Derivazione Messina Riviera,150.0,3,unknown,300,15.5044965,38.2046905,15.509002,38.2014434,0.53
191811504,Sorgente-Misterbianco,220.0,6,Terna,700,15.2837343,38.1870838,15.0146669,37.5113305,86.85
191811505,Line_191811505,150.0,3,unknown,300,15.2826545,38.1859259,15.2822325,38.1859959,0.04
191811507,Line_191811507,220.0,3,unknown,700,15.2820371,38.1875612,15.2825419,38.18746,0.05
191811508,Line_191811508,220.0,3,unknown,700,15.2825291,38.1885012,15.2820186,38.1885995,0.05
191811510,Sorgente-San Francesco del Mela centrale,150.0,3,unknown,300,15.2822924,38.1861909,15.2795586,38.1904988,0.6
191811511,Line_191811511,150.0,3,unknown,300,15.2825954,38.1857362,15.2821734,38.1858036,0.04
191811512,Line_191811512,150.0,3,unknown,300,15.2825296,38.1855254,15.282113,38.1856071,0.04
191811516,Line_191811516,220.0,3,unknown,700,15.2821813,38.1874158,15.2816886,38.1875037,0.04
191811518,Sorgente-Caracoli,220.0,3,unknown,700,15.2806655,38.1869517,15.2816081,38.187116,0.08
191811520,Line_191811520,150.0,unknown,unknown,300,15.2747498,38.1846416,15.2742797,38.1845723,0.04
191811522,Line_191811522,220.0,3,unknown,700,15.2821536,38.1879267,15.2826575,38.1878319,0.05
191811523,Line_191811523,220.0,6,unknown,700,15.2795586,38.1904988,15.2815568,38.2024571,1.34
191811524,Line_191811524,220.0,6,unknown,700,15.2792968,38.190584,15.2810205,38.202516,1.34
191811525,Line_191811525,220.0,6,unknown,700,15.2815876,38.1887751,15.2842628,38.2009411,1.38
191811526,Corriolo/Caracoli - Sorgente,220.0,6,Terna,700,15.2737129,38.1837912,15.2806655,38.1869517,0.9
191811527,Line_191811527,150.0,3,Terna S.p.A.,300,15.2828591,38.1861769,15.2832388,38.1861041,0.03
191870833,Deruta-Ponte San Giovanni,132.0,3,unknown,300,12.4658142,43.0879931,12.4117402,43.0116655,10.77
191870834,Line_191870834,132.0,3,unknown,300,12.4659223,43.0883221,12.4658142,43.0879931,0.04
191880842,Castroreale-Francavilla,150.0,3,unknown,300,15.1990061,38.0901651,15.126874,37.9696063,18.29
191895928,Castiglione-Francavilla,150.0,3,unknown,300,15.1268275,37.9695113,15.1523683,37.8938735,9.44
191895931,Giardini-Castiglione,150.0,3,unknown,300,15.1543713,37.8870913,15.1885739,37.8622469,4.08
191895934,Giardini-Castiglione,150.0,6,unknown,300,15.2683736,37.836131,15.1885739,37.8622469,7.67
191895935,Giardini-Giarre,150.0,3,unknown,300,15.1885739,37.8622469,15.1601251,37.7145096,18.82
191939898,Giardini-Castiglione,150.0,3,unknown,300,15.2683736,37.836131,15.2695251,37.836765,0.12
191939899,Giardini-Giarre,150.0,3,unknown,300,15.2683736,37.836131,15.2695454,37.8366548,0.12
191960141,Line_191960141,220.0,3,unknown,700,15.2742666,38.1839526,15.273904,38.1838992,0.03
191960144,Line_191960144,150.0,unknown,unknown,300,15.2747035,38.1848355,15.2742462,38.1847681,0.04
191960147,Corriolo-Caracoli,220.0,3,unknown,700,15.2737129,38.1837912,15.2739622,38.183671,0.03
191960152,Sorgente-Milazzo Termica,150.0,3,unknown,300,15.2738473,38.1861507,15.2685749,38.1978822,1.67
191960159,Corriolo-Raffinerie Milazzo,150.0,3,unknown,300,15.2741188,38.1850527,15.2712074,38.1967259,1.48
191960161,Sorgente-Corriolo,150.0,6,unknown,300,15.2739837,38.184324,15.2820894,38.1859687,0.78
191960165,Line_191960165,150.0,3,unknown,300,15.2825613,38.1856272,15.2821444,38.1857092,0.04
191972738,Caltanissetta-Terrapelata,150.0,3,unknown,300,14.0562238,37.4759912,14.0967744,37.4957727,7.47
191972740,Caltanissetta-Gela,150.0,3,unknown,300,14.0562238,37.4759912,14.2164391,37.2383301,31.72
191981548,Barrafranca-Terrapelata,150.0,3,unknown,300,14.2293928,37.3884663,14.0968951,37.495828,22.3
191990803,Cassibile-Noto,150.0,3,Terna S.p.A.,300,15.1861236,36.9800812,15.051483,36.8770654,17.65
191991311,Siracusa 1 Sud-Cassibile,150.0,3,Terna S.p.A.,300,15.1862441,36.9801271,15.2658263,37.0717913,12.42
191995428,Melilli-Siracusa 1 Sud,150.0,3,Terna S.p.A.,300,15.1736804,37.1261734,15.2658817,37.0718906,11.74
192005077,Siracusa FS-Megara FS,150.0,3,RFI,300,15.1813315,37.1980184,15.274921,37.0713055,20.29
192062652,Line_192062652,150.0,6,unknown,300,13.8493941,37.3847206,13.8036706,37.427858,6.28
192062655,Line_192062655,150.0,unknown,unknown,300,13.8497006,37.3843716,13.8494033,37.3843113,0.03
192063285,Canicattì-Racalmuto,150.0,3,unknown,300,13.8036706,37.427858,13.7390272,37.4008525,7.01
192122111,Villafranca-Messina Riviera,150.0,3,Terna S.p.A.,300,15.5913039,38.2582086,15.5916905,38.2582587,0.03
192122112,Derivazione Messina Riviera,150.0,3,unknown,300,15.5913039,38.2582086,15.5916748,38.2581442,0.03
192224848,Patti-Ucria CP,150.0,3,unknown,300,15.0136608,38.0831641,14.8850539,38.0192902,13.98
192225552,Ucria-Ucria CP,150.0,3,unknown,300,14.884951,38.0193991,14.8834257,38.0083053,1.97
192227246,Line_192227246,150.0,3,unknown,300,13.753443,37.9680106,13.7340555,37.968729,2.07
192227247,Line_192227247,150.0,unknown,unknown,300,13.7340314,37.9686376,13.7336154,37.9686912,0.04
192227248,Line_192227248,150.0,unknown,unknown,300,13.7335928,37.9686009,13.7340013,37.968537,0.04
192227249,Caracoli-Fiumetorto,150.0,3,unknown,300,13.7799903,37.957899,13.733973,37.9684394,4.49
192227387,Line_192227387,0.0,3,unknown,100,13.7295424,37.9614531,13.7835151,37.9628114,4.93
192227390,Caracoli-Cefalù RFI,150.0,3,RFI,300,14.0188551,38.0323639,13.7339227,37.9682374,31.49
192228246,Castelbuono-Collesano,150.0,3,unknown,300,13.8941987,37.932063,14.0952973,37.9382923,18.23
192229596,Castelbuono-Castel di Lucio,150.0,3,unknown,300,14.0954199,37.9382018,14.2733846,37.8836265,17.01
192390068,Troina CP-Mistretta,150.0,3,unknown,300,14.3957404,37.8515858,14.617911,37.7991899,20.59
192390583,derivazione Serra Marrocco,150.0,3,unknown,300,14.2736402,37.8338478,14.2942885,37.8780038,5.83
192390696,Nicosia-Serra Marrocco,150.0,3,unknown,300,14.2826956,37.7987211,14.273687,37.8337373,4.0
192390699,Line_192390699,150.0,3,unknown,300,14.2827687,37.7984323,14.2825451,37.7985737,0.03
192420654,Bulciago-Oggiono,132.0,3,unknown,300,9.3451263,45.7787048,9.2952684,45.7478947,6.02
192420660,Line_192420660,380.0,6,unknown,1500,9.3280345,45.7422894,9.3002366,45.7461396,2.39
192425172,Petralia-Nicosia,150.0,3,unknown,300,14.1590861,37.7695315,14.2825776,37.7982896,11.99
192427994,Nicoletti-Nissoria,150.0,3,unknown,300,14.3254171,37.6015284,14.4591937,37.6818401,17.68
192428339,Nicoletti-Valguarnera,150.0,3,unknown,300,14.3254028,37.6012198,14.3865849,37.5075275,12.08
192428340,Nicoletti-Enna FS,150.0,3,unknown,300,14.2928214,37.5798712,14.3253066,37.6013374,3.89
192429394,Valguarnera-Piazza Armerina,150.0,3,unknown,300,14.3868367,37.5073321,14.4124222,37.3957218,13.14
192430389,Valguarnera-Dittaino CP,150.0,3,unknown,300,14.4750761,37.5311814,14.3867367,37.5074159,8.24
192456036,Bulciago-Rogeno,132.0,3,unknown,300,9.2608081,45.7748883,9.2907393,45.7481101,3.85
192607670,Line_192607670,132.0,3,unknown,300,9.3114263,45.7376751,9.4018558,45.6957701,9.3
192607673,Line_192607673,132.0,6,unknown,300,9.2864309,45.7485261,9.2850327,45.7478941,0.13
192607676,Bulciago-Rogeno,132.0,3,unknown,300,9.2939485,45.7468769,9.2948611,45.7470379,0.07
192607686,Bulciago-Lecco,132.0,3,unknown,300,9.4088551,45.8413235,9.2907393,45.7481101,14.76
192607687,Line_192607687,132.0,3,unknown,300,9.295293,45.7464028,9.3116495,45.7380556,1.63
192609404,Mazzarino-Ravanusa,150.0,3,unknown,300,13.9857172,37.2770004,14.1748663,37.2892036,18.44
192609408,San Cono - Mineo,150.0,3,unknown,300,14.7522488,37.2516688,14.4789955,37.2714671,24.34
192612960,Canicattì 2-Favara,150.0,3,unknown,300,13.6430286,37.3673007,13.839109,37.318205,19.68
192613164,Bovisio-Bulciago,380.0,3,Terna,1500,9.3280345,45.7422894,9.1710518,45.614203,21.11
192616538,Line_192616538,150.0,3,unknown,300,13.7591216,37.2081486,13.7592486,37.2081074,0.01
192624839,Line_192624839,132.0,6,unknown,300,9.2789994,45.7450239,9.2775034,45.7448768,0.12
192624841,Line_192624841,132.0,6,unknown,300,9.2749391,45.7439843,9.2716074,45.742681,0.3
192624842,Line_192624842,132.0,6,unknown,300,9.2749391,45.7439843,9.2775034,45.7448768,0.22
192624845,Line_192624845,132.0,3,unknown,300,9.2585007,45.7374828,9.252007,45.734922,0.58
192624846,Line_192624846,132.0,6,unknown,300,9.2716074,45.742681,9.2654816,45.7402448,0.55
192624848,Line_192624848,132.0,6,unknown,300,9.2654816,45.7402448,9.2585007,45.7374828,0.62
192624849,Line_192624849,132.0,3,unknown,300,9.252007,45.734922,9.2555854,45.7363413,0.32
192907142,Line_192907142,132.0,3,unknown,300,7.8996374,45.2989524,7.8561068,45.3789342,11.23
192907154,Rondissone-Caluso,132.0,3,unknown,300,7.8999191,45.2988411,7.9347025,45.2351266,7.77
192930308,Line_192930308,132.0,3,unknown,300,9.2807343,45.7060627,9.2170225,45.7019173,5.77
192938115,Line_192938115,220.0,6,unknown,700,8.9816493,45.6545201,9.4571669,45.9994818,66.82
192964696,Line_192964696,150.0,unknown,unknown,300,14.2694212,37.0843265,14.2691054,37.0840774,0.04
192964697,Gela-Gela 2,150.0,3,unknown,300,14.2690117,37.0841625,14.1944169,37.0934424,7.32
192966777,Regalbuto-Nissoria,150.0,3,unknown,300,14.4594576,37.682047,14.5853164,37.73433,13.02
192966782,Line_192966782,150.0,unknown,unknown,300,14.4591937,37.6818401,14.4594576,37.682047,0.03
192969289,Paternò centrale-Contrasto centrale,150.0,3,unknown,300,14.7998045,37.647352,14.8507395,37.5929083,9.57
192972691,Paternò centrale-Barca,150.0,3,unknown,300,14.8507744,37.5927978,14.8723718,37.5315178,10.39
193042825,Valletta-Francavilla-Francavilla FS,150.0,3,unknown,300,17.6119593,40.5333438,17.5816986,40.5227425,5.03
193445970,Cislago-Dalmine,220.0,6,unknown,700,8.981231,45.6536366,9.5966212,45.633847,48.96
194062035,Line_194062035,150.0,3,unknown,300,14.8723602,37.5313191,14.8725983,37.5314412,0.03
194062037,Barca-Mineo,150.0,3,unknown,300,14.6953624,37.3635733,14.8706914,37.5313198,24.46
194062640,Misterbianco-Paternò,150.0,3,unknown,300,14.8885942,37.5390829,14.8872135,37.5385083,0.14
194062641,Misterbianco-Paternò;Paternò-Paternò CP,150.0,6,unknown,300,14.9231629,37.5706244,14.8885942,37.5390829,5.45
194062642,Paternò-Paternò CP,150.0,3,unknown,300,14.8885942,37.5390829,14.8872502,37.5386035,0.13
194062643,Line_194062643,150.0,unknown,unknown,300,14.8869276,37.5389373,14.8864531,37.537686,0.15
194062709,Line_194062709,380.0,unknown,unknown,1500,14.8859027,37.5399612,14.8851868,37.538065,0.22
194064899,Paternò-Paternò CP,150.0,3,unknown,300,14.9231629,37.5706244,14.9023384,37.5854819,2.52
194070874,Line_194070874,150.0,unknown,unknown,300,15.1266163,37.9697531,15.1266878,37.9692176,0.08
194076997,Line_194076997,150.0,3,RFI,300,15.232086,37.8170048,15.1898405,37.7743932,6.75
194077000,Line_194077000,150.0,3,unknown,300,13.7532444,37.9680042,13.7547278,37.9680522,0.13
194077001,Line_194077001,150.0,3,unknown,300,13.7539409,37.9680236,13.754077,37.9673714,0.07
194079105,Mistretta-Castel di Lucio,150.0,3,unknown,300,14.274059,37.8834391,14.2942885,37.8780038,1.89
194080941,Troina centrale-Bronte,150.0,3,unknown,300,14.6307227,37.7962733,14.8068024,37.8133892,17.36
194147244,Patti FS-Zappulla FS,150.0,3,RFI,300,14.9797801,38.1463316,14.7045236,38.1183888,26.19
194187715,Piraino-Patti,150.0,3,unknown,300,14.9747118,38.1339605,14.8519253,38.1472973,11.27
194187716,Line_194187716,150.0,3,unknown,300,14.9748343,38.1341561,14.974692,38.1341448,0.01
194354044,Line_194354044,220.0,3,unknown,700,9.5020949,45.5136571,9.4282195,45.3354311,21.96
194445829,Line_194445829,150.0,unknown,unknown,300,14.4380482,41.5186478,14.4384379,41.5186401,0.03
194451455,Line_194451455,132.0,6,unknown,300,12.2447127,45.4239657,12.2463986,45.4260116,0.26
194525254,Line_194525254,132.0,unknown,unknown,300,10.9491805,44.6477548,10.9490657,44.6475796,0.02
194525257,Line_194525257,132.0,unknown,unknown,300,10.948652,44.647758,10.9488589,44.6476966,0.02
194525268,Line_194525268,132.0,unknown,unknown,300,10.9487153,44.6478639,10.9489194,44.6477989,0.02
194610919,Line_194610919,150.0,3,unknown,300,14.3750425,42.1338529,14.3517332,42.1127192,3.54
194610920,Casoli-Atessa,150.0,3,unknown,300,14.2776465,42.1250324,14.3750425,42.1338529,11.38
194611328,Line_194611328,150.0,unknown,unknown,300,14.3511411,42.1130697,14.351822,42.1129431,0.06
194611331,Line_194611331,110.0,3,unknown,300,14.0859363,41.8488837,14.1616321,42.0152002,22.03
194712870,Line_194712870,132.0,6,unknown,300,9.122892,45.9415236,9.1217309,45.9415677,0.09
194712872,Line_194712872,132.0,6,unknown,300,9.1232347,45.9414352,9.1217388,45.9414615,0.12
194779092,Line_194779092,150.0,3,unknown,300,14.7047892,38.1177605,14.7045992,38.1180263,0.03
194779093,Santo Stefano RFI-Zappulla RFI,150.0,3,RFI,300,14.7043474,38.1183942,14.3492416,38.0180269,41.39
194877446,Line_194877446,132.0,3,unknown,300,9.4541163,45.6657659,9.6110749,45.7861864,18.39
194908692,Acea Sant'Angelo-Cocullo,150.0,3,unknown,300,13.781891,42.032495,13.7824197,42.0328707,0.06
194908693,Line_194908693,150.0,unknown,unknown,300,13.7827014,42.0329372,13.7830548,42.0331369,0.04
194908694,Line_194908694,150.0,unknown,unknown,300,13.7825282,42.0330958,13.7823191,42.0329733,0.02
194908695,Acea Sant'Angelo-Cocullo,150.0,unknown,unknown,300,13.7767609,42.0281493,14.35143,42.1127751,71.3
