id,name,type,source,carrier,capacity_mw,output_raw,operator,lat,lon
713321703,generator_713321703,generator,solar,solar,,yes,AMGA Legnano S.p.A.,45.5781464,8.888787100000012
713321704,generator_713321704,generator,solar,solar,,yes,AMGA Legnano S.p.A.,45.578276900000006,8.888705300000012
713321705,generator_713321705,generator,solar,solar,,yes,AMGA Legnano S.p.A.,45.57840740000001,8.888618200000014
713321706,generator_713321706,generator,solar,solar,,yes,AMGA Legnano S.p.A.,45.57853880000001,8.888535000000015
713321707,generator_713321707,generator,solar,solar,,yes,AMGA Legnano S.p.A.,45.57866460000002,8.888451900000018
713321708,generator_713321708,generator,solar,solar,,yes,AMGA Legnano S.p.A.,45.57879440000002,8.888366700000018
723609094,plant_723609094,plant,hydro,hydro,,yes,unknown,45.881867499999764,9.630355899999987
724160244,generator_724160244,generator,solar,solar,,,unknown,45.644398799999855,9.83352270000007
741095325,generator_741095325,generator,electricity_network,other,,,SNAM,45.56361740000001,9.232661500000008
741095326,generator_741095326,generator,electricity_network,other,,,SNAM,45.56363700000001,9.232940000000008
741095327,generator_741095327,generator,electricity_network,other,,,SNAM,45.563657400000004,9.233221000000006
741189968,generator_741189968,generator,gas,CCGT,,,Snam S.p.A.,45.428216000000056,9.684787400000035
744748220,Centrale idroelettrica San Donato Milanese,plant,hydro,hydro,,yes,unknown,45.425632000000164,9.278606600000002
745264984,plant_745264984,plant,unknown,other,,yes,unknown,45.98925519999984,10.221973399999946
749052316,Centrale di Cogenerazione e Teleriscaldamento di Lodi,plant,unknown,other,,,unknown,45.30362040000009,9.476970200000013
750027316,generator_750027316,generator,hydro,hydro,,yes,unknown,45.82763609999995,8.548559199999998
751312656,generator_751312656,generator,solar,solar,,yes,unknown,45.308248099999965,9.47819260000002
752024467,plant_752024467,plant,solar,solar,,yes,unknown,45.29487979999984,9.443611700000018
752727032,generator_752727032,generator,solar,solar,,yes,unknown,45.32069920000022,9.483681500000014
755246733,generator_755246733,generator,solar,solar,,yes,unknown,45.31863969999998,9.498013000000034
766480790,generator_766480790,generator,solar,solar,,yes,unknown,45.36537549999988,10.227782700000029
766480791,generator_766480791,generator,solar,solar,,yes,unknown,45.36529379999988,10.227753200000027
766480792,generator_766480792,generator,solar,solar,,yes,unknown,45.365213199999886,10.227725400000027
766480793,generator_766480793,generator,solar,solar,,yes,unknown,45.365133999999884,10.227702600000027
766480794,generator_766480794,generator,solar,solar,,yes,unknown,45.365053899999886,10.227689200000027
766480795,generator_766480795,generator,solar,solar,,yes,unknown,45.364972899999884,10.227659700000027
766480796,generator_766480796,generator,solar,solar,,yes,unknown,45.36489189999988,10.227638300000025
766480797,generator_766480797,generator,solar,solar,,yes,unknown,45.364811799999885,10.227612800000026
766480798,generator_766480798,generator,solar,solar,,yes,unknown,45.36473069999988,10.227594000000025
766480799,generator_766480799,generator,solar,solar,,yes,unknown,45.36375819999988,10.227786600000023
766480800,generator_766480800,generator,solar,solar,,yes,unknown,45.36384409999988,10.227343200000023
766480801,generator_766480801,generator,solar,solar,,yes,unknown,45.36392509999988,10.227362000000022
766480802,generator_766480802,generator,solar,solar,,yes,unknown,45.364006099999884,10.227384800000022
766480803,generator_766480803,generator,solar,solar,,yes,unknown,45.36408719999989,10.227408900000022
766480804,generator_766480804,generator,solar,solar,,yes,unknown,45.364167299999885,10.227431700000022
766480805,generator_766480805,generator,solar,solar,,yes,unknown,45.364248299999886,10.22746260000002
766480806,generator_766480806,generator,solar,solar,,yes,unknown,45.364328399999884,10.22748000000002
766480807,generator_766480807,generator,solar,solar,,yes,unknown,45.36440849999988,10.22750010000002
766480808,generator_766480808,generator,solar,solar,,yes,unknown,45.36448859999988,10.22752700000002
766480809,generator_766480809,generator,solar,solar,,yes,unknown,45.36456869999988,10.227544400000019
766480810,generator_766480810,generator,solar,solar,,yes,unknown,45.36465009999988,10.227576000000019
766722585,plant_766722585,plant,unknown,other,,,unknown,45.186276500000034,9.34085559999999
767547113,generator_767547113,generator,solar,solar,,,unknown,45.70775820000015,9.584052499999997
767547206,generator_767547206,generator,solar,solar,,yes,unknown,45.24277849999997,9.501278399999986
767547697,generator_767547697,generator,solar,solar,,yes,unknown,45.49119300000002,10.067429799999985
768450553,generator_768450553,generator,solar,solar,,yes,unknown,45.50573479999996,9.174131599999956
768450554,generator_768450554,generator,solar,solar,,yes,unknown,45.50573819999997,9.174145699999956
768450555,generator_768450555,generator,solar,solar,,yes,unknown,45.505437099999966,9.173915299999955
768450556,generator_768450556,generator,solar,solar,,yes,unknown,45.504829599999965,9.172567499999953
768450557,generator_768450557,generator,solar,solar,,yes,unknown,45.50482549999997,9.172649399999953
768450558,generator_768450558,generator,solar,solar,,yes,unknown,45.50497839999997,9.172483799999952
768450559,generator_768450559,generator,solar,solar,,yes,unknown,45.50497569999997,9.172564899999953
768450560,generator_768450560,generator,solar,solar,,yes,unknown,45.505095999999966,9.172409799999953
768450561,generator_768450561,generator,solar,solar,,yes,unknown,45.50514549999996,9.172460099999952
768450562,generator_768450562,generator,solar,solar,,yes,unknown,45.505167499999956,9.17231509999995
768450563,generator_768450563,generator,solar,solar,,yes,unknown,45.50516209999996,9.172288199999949
768450564,generator_768450564,generator,solar,solar,,yes,unknown,45.50508469999994,9.172114599999945
768450565,generator_768450565,generator,solar,solar,,yes,unknown,45.505011499999945,9.171866899999944
768450566,generator_768450566,generator,solar,solar,,yes,unknown,45.50493899999994,9.171602099999944
768479510,generator_768479510,generator,solar,solar,,yes,unknown,45.50496799999991,9.176624799999935
768479511,generator_768479511,generator,solar,solar,,yes,unknown,45.50488759999991,9.176669399999936
768479512,generator_768479512,generator,solar,solar,,yes,unknown,45.50477879999991,9.176691899999936
768479513,generator_768479513,generator,solar,solar,,yes,unknown,45.50429769999992,9.176565199999937
768479514,generator_768479514,generator,solar,solar,,yes,unknown,45.50351239999991,9.169859399999938
768479515,generator_768479515,generator,solar,solar,,yes,unknown,45.503902899999915,9.167033299999938
768479516,generator_768479516,generator,solar,solar,,yes,unknown,45.50107399999991,9.168910499999939
768479517,generator_768479517,generator,solar,solar,,yes,unknown,45.501010799999904,9.168736399999938
768479518,generator_768479518,generator,solar,solar,,yes,unknown,45.501041299999905,9.168718699999937
768559580,generator_768559580,generator,solar,solar,,yes,unknown,45.4993159999998,9.167049999999943
768559581,generator_768559581,generator,solar,solar,,yes,unknown,45.4992365999998,9.167135199999944
768559582,generator_768559582,generator,solar,solar,,yes,unknown,45.499399999999795,9.167874199999945
768559583,generator_768559583,generator,solar,solar,,yes,unknown,45.50328699999977,9.17840929999995
768559584,generator_768559584,generator,solar,solar,,yes,unknown,45.503304299999776,9.17839709999995
768559585,generator_768559585,generator,solar,solar,,yes,unknown,45.50337489999978,9.178324399999944
768559586,generator_768559586,generator,solar,solar,,yes,unknown,45.503365699999776,9.178453099999944
768559587,generator_768559587,generator,solar,solar,,yes,unknown,45.50344629999978,9.178904299999944
768559588,generator_768559588,generator,solar,solar,,yes,unknown,45.50363999999978,9.179058999999944
768559589,generator_768559589,generator,solar,solar,,yes,unknown,45.50293019999978,9.178673899999943
768559590,generator_768559590,generator,solar,solar,,yes,unknown,45.50290929999978,9.178634399999941
768559591,generator_768559591,generator,solar,solar,,yes,unknown,45.50291939999978,9.17857869999994
768559592,generator_768559592,generator,solar,solar,,yes,unknown,45.50290579999978,9.17835819999994
768559593,generator_768559593,generator,solar,solar,,yes,unknown,45.50292889999978,9.178303499999942
768559594,generator_768559594,generator,solar,solar,,yes,unknown,45.50216279999979,9.17822519999994
768559595,generator_768559595,generator,solar,solar,,yes,unknown,45.502048299999785,9.178233599999938
768559596,generator_768559596,generator,solar,solar,,yes,unknown,45.50190939999978,9.178256699999938
768559597,generator_768559597,generator,solar,solar,,yes,unknown,45.501695099999786,9.178284799999938
769579669,generator_769579669,generator,solar,solar,,yes,unknown,45.477963800000026,9.3004115
769579671,generator_769579671,generator,solar,solar,,yes,unknown,45.4776979000001,9.301161199999957
769971735,Centrale idroelettrica di San Rocco,plant,hydro,hydro,,yes,unknown,45.56206699999999,9.271440400000017
769971744,Centrale idroelettrica di San Rocco,plant,hydro,hydro,,yes,unknown,45.56209809999999,9.271848600000016
770236607,Centrale idroelettrica Villoresi,plant,hydro,hydro,,yes,unknown,45.57282180000001,9.266982699999991
770236608,Centrale idroelettrica Villoresi,plant,hydro,hydro,,yes,unknown,45.57729210000001,9.26385099999999
770236609,Centrale idroelettrica Villoresi,plant,hydro,hydro,,yes,unknown,45.58300740000001,9.26110469999999
770236610,Centrale idroelettrica Villoresi,plant,hydro,hydro,,yes,unknown,45.58887090000001,9.254538399999992
771637703,generator_771637703,generator,solar,solar,,yes,unknown,45.72993929999984,9.71841839999997
772121443,generator_772121443,generator,solar,solar,,yes,unknown,45.73015589999993,9.71172439999993
772121444,generator_772121444,generator,solar,solar,,yes,unknown,45.73019699999993,9.71178749999993
774871350,Termovalorizzatore di Trezzo sull'Adda,plant,unknown,other,,,Prima Srl,45.59047769999983,9.510838100000024
775135897,generator_775135897,generator,solar,solar,,yes,unknown,45.09817699999984,8.859439400000003
775957072,generator_775957072,generator,solar,solar,,yes,unknown,45.16853469999981,9.706681600000035
776229103,generator_776229103,generator,solar,solar,,yes,unknown,45.16915250000009,9.695014499999989
776229104,generator_776229104,generator,solar,solar,,yes,unknown,45.16904630000008,9.694960699999987
776229120,generator_776229120,generator,solar,solar,,yes,unknown,45.16832780000009,9.695267699999986
776229123,generator_776229123,generator,solar,solar,,yes,unknown,45.16831830000009,9.694866999999986
776229124,generator_776229124,generator,solar,solar,,yes,unknown,45.168296800000086,9.694942499999986
776229127,generator_776229127,generator,solar,solar,,yes,unknown,45.16860730000009,9.695599999999986
776233589,generator_776233589,generator,solar,solar,,yes,unknown,45.16914690000008,9.697430199999976
776266349,generator_776266349,generator,biomass,biomass,,,unknown,45.071134800000046,8.970961899999883
776266350,generator_776266350,generator,biomass,biomass,,,unknown,45.07081190000006,8.970926999999884
776449826,generator_776449826,generator,solar,solar,,yes,unknown,45.203822799999976,9.724958000000052
776467308,generator_776467308,generator,solar,solar,,yes,unknown,45.20530289999995,9.724753500000062
776467314,generator_776467314,generator,solar,solar,,yes,unknown,45.20492429999996,9.72476240000006
776467315,generator_776467315,generator,solar,solar,,yes,unknown,45.204856399999954,9.72486450000006
776500817,generator_776500817,generator,solar,solar,,yes,unknown,45.19576669999987,9.723736399999964
776500818,generator_776500818,generator,solar,solar,,yes,unknown,45.19613009999987,9.723433699999964
776503646,generator_776503646,generator,solar,solar,,yes,unknown,45.20006629999981,9.697384099999955
776503648,generator_776503648,generator,solar,solar,,yes,unknown,45.201421899999815,9.696220299999956
776503649,generator_776503649,generator,solar,solar,,yes,unknown,45.20142089999981,9.696231999999956
776503653,generator_776503653,generator,solar,solar,,yes,unknown,45.201849499999824,9.696330899999957
776503654,generator_776503654,generator,solar,solar,,yes,unknown,45.20204379999982,9.697480299999954
776503655,generator_776503655,generator,solar,solar,,yes,unknown,45.20214349999983,9.696822499999957
776503658,generator_776503658,generator,solar,solar,,yes,unknown,45.201744799999815,9.695385299999957
776503659,generator_776503659,generator,solar,solar,,yes,unknown,45.20174679999982,9.695633399999958
776503660,generator_776503660,generator,solar,solar,,yes,unknown,45.20158449999982,9.695517099999957
776543195,generator_776543195,generator,solar,solar,,yes,unknown,45.17950209999996,9.69900529999989
776543196,generator_776543196,generator,solar,solar,,yes,unknown,45.17979840000031,9.698806800000037
776543197,generator_776543197,generator,solar,solar,,yes,unknown,45.175331399999955,9.72460189999989
776543198,generator_776543198,generator,solar,solar,,yes,unknown,45.169229799999954,9.73410809999989
776543199,generator_776543199,generator,solar,solar,,yes,unknown,45.169287099999956,9.73410979999989
776543200,generator_776543200,generator,solar,solar,,yes,unknown,45.16934749999996,9.73412029999989
776543201,generator_776543201,generator,solar,solar,,yes,unknown,45.16941289999996,9.73411329999989
776543202,generator_776543202,generator,solar,solar,,yes,unknown,45.16946709999996,9.73410809999989
776543203,generator_776543203,generator,solar,solar,,yes,unknown,45.169528699999965,9.73411679999989
776543204,generator_776543204,generator,solar,solar,,yes,unknown,45.16958939999996,9.73411379999999
776543205,generator_776543205,generator,solar,solar,,yes,unknown,45.16964369999996,9.73411729999999
776543206,generator_776543206,generator,solar,solar,,yes,unknown,45.16970279999996,9.73411729999999
776543207,generator_776543207,generator,solar,solar,,yes,unknown,45.169768199999965,9.73412429999999
776543208,generator_776543208,generator,solar,solar,,yes,unknown,45.169821099999965,9.734122599999992
776543209,generator_776543209,generator,solar,solar,,yes,unknown,45.16988029999997,9.734126099999992
776543210,generator_776543210,generator,solar,solar,,yes,unknown,45.16993949999997,9.734124299999992
776543211,generator_776543211,generator,solar,solar,,yes,unknown,45.16999619999997,9.734120799999994
776543212,generator_776543212,generator,solar,solar,,yes,unknown,45.17005899999997,9.734119099999996
776543213,generator_776543213,generator,solar,solar,,yes,unknown,45.170115699999975,9.734120799999996
776543214,generator_776543214,generator,solar,solar,,yes,unknown,45.17017859999998,9.734124299999998
776543215,generator_776543215,generator,solar,solar,,yes,unknown,45.17023789999998,9.734128
776543216,generator_776543216,generator,solar,solar,,yes,unknown,45.16186969999998,9.7356374
776543217,generator_776543217,generator,solar,solar,,yes,unknown,45.16179099999999,9.7360333
776543218,generator_776543218,generator,solar,solar,,yes,unknown,45.16172579999999,9.7360368
776543219,generator_776543219,generator,solar,solar,,yes,unknown,45.161657399999996,9.7360447
776543220,generator_776543220,generator,solar,solar,,yes,unknown,45.1615877,9.736056600000001
776543221,generator_776543221,generator,solar,solar,,yes,unknown,45.16119679999999,9.736119900000002
776543222,generator_776543222,generator,solar,solar,,yes,unknown,45.16126109999999,9.736115900000001
776543223,generator_776543223,generator,solar,solar,,yes,unknown,45.16133079999999,9.736100100000002
776543224,generator_776543224,generator,solar,solar,,yes,unknown,45.16139499999999,9.736090200000001
776543225,generator_776543225,generator,solar,solar,,yes,unknown,45.161457899999995,9.736070400000001
776543226,generator_776543226,generator,solar,solar,,yes,unknown,45.16152619999999,9.7360526
776543227,generator_776543227,generator,solar,solar,,yes,unknown,45.161831899999996,9.7368404
776543228,generator_776543228,generator,solar,solar,,yes,unknown,45.1617663,9.7368365
776543229,generator_776543229,generator,solar,solar,,yes,unknown,45.1617021,9.7368444
776543230,generator_776543230,generator,solar,solar,,yes,unknown,45.1616379,9.7368503
776543231,generator_776543231,generator,solar,solar,,yes,unknown,45.16157090000001,9.736864200000001
776543232,generator_776543232,generator,solar,solar,,yes,unknown,45.16150110000001,9.736874100000001
776543233,generator_776543233,generator,solar,solar,,yes,unknown,45.16143690000001,9.736872100000001
776543234,generator_776543234,generator,solar,solar,,yes,unknown,45.16137180000001,9.736898900000002
776543235,generator_776543235,generator,solar,solar,,yes,unknown,45.161305000000006,9.7369147
776543236,generator_776543236,generator,solar,solar,,yes,unknown,45.1612382,9.7369222
776543237,generator_776543237,generator,solar,solar,,yes,unknown,45.1611753,9.7369264
776543238,generator_776543238,generator,solar,solar,,yes,unknown,45.162150499999996,9.736496599999997
776543239,generator_776543239,generator,solar,solar,,yes,unknown,45.1622166,9.736494599999997
776543240,generator_776543240,generator,solar,solar,,yes,unknown,45.1621817,9.735551299999996
776543241,generator_776543241,generator,solar,solar,,yes,unknown,45.162243800000006,9.735552799999995
776543242,generator_776543242,generator,solar,solar,,yes,unknown,45.16231130000001,9.735554399999995
776543243,generator_776543243,generator,solar,solar,,yes,unknown,45.162374700000015,9.735496899999994
776543244,generator_776543244,generator,solar,solar,,yes,unknown,45.16243810000001,9.735497199999994
776543245,generator_776543245,generator,solar,solar,,yes,unknown,45.162409800000006,9.736506999999994
776543246,generator_776543246,generator,solar,solar,,yes,unknown,45.1623488,9.736503899999994
776543247,generator_776543247,generator,solar,solar,,yes,unknown,45.162283499999994,9.736499299999993
776543248,generator_776543248,generator,solar,solar,,yes,unknown,45.162470099999986,9.736623799999993
776543249,generator_776543249,generator,solar,solar,,yes,unknown,45.16206969999999,9.737000999999992
776543250,generator_776543250,generator,solar,solar,,yes,unknown,45.16251089999999,9.737401099999992
776543251,generator_776543251,generator,solar,solar,,yes,unknown,45.16260119999998,9.737876599999993
776543252,generator_776543252,generator,solar,solar,,yes,unknown,45.16259649999998,9.738259399999993
776543253,generator_776543253,generator,solar,solar,,yes,unknown,45.16234739999998,9.738340199999993
776543254,generator_776543254,generator,solar,solar,,yes,unknown,45.162614199999986,9.739012899999992
776543255,generator_776543255,generator,solar,solar,,yes,unknown,45.162615999999986,9.73903409999999
776543256,generator_776543256,generator,solar,solar,,yes,unknown,45.16222019999998,9.73906549999999
776543257,generator_776543257,generator,solar,solar,,yes,unknown,45.16214849999998,9.73852949999999
776543258,generator_776543258,generator,solar,solar,,yes,unknown,45.16218629999998,9.738026699999988
776543259,generator_776543259,generator,solar,solar,,yes,unknown,45.16214719999998,9.737956199999987
776544352,generator_776544352,generator,solar,solar,,yes,unknown,45.118987699999934,9.734879999999988
776549599,generator_776549599,generator,solar,solar,,yes,unknown,45.23414919999988,9.670201399999991
776554212,generator_776554212,generator,solar,solar,,yes,unknown,45.23494889999992,9.665001499999995
776556060,generator_776556060,generator,solar,solar,,yes,unknown,45.230073599999926,9.662951599999996
776556061,generator_776556061,generator,solar,solar,,yes,unknown,45.230019999999925,9.663426999999997
776557893,generator_776557893,generator,solar,solar,,yes,unknown,45.24258200000026,9.675577299999956
776557894,generator_776557894,generator,solar,solar,,yes,unknown,45.242862999999915,9.675446300000003
776711172,generator_776711172,generator,solar,solar,,yes,unknown,45.23113539999996,9.668681800000025
776711173,generator_776711173,generator,solar,solar,,yes,unknown,45.231146999999915,9.669818000000005
776711174,generator_776711174,generator,solar,solar,,yes,unknown,45.23135509999997,9.670049500000019
776711176,generator_776711176,generator,solar,solar,,yes,unknown,45.23117039999991,9.670067600000005
776711177,generator_776711177,generator,solar,solar,,yes,unknown,45.23118599999997,9.67018850000002
776711178,generator_776711178,generator,solar,solar,,yes,unknown,45.231345299999916,9.670825400000004
776711179,generator_776711179,generator,solar,solar,,yes,unknown,45.23183199999992,9.670736600000003
776729644,generator_776729644,generator,solar,solar,,yes,unknown,45.23233159999992,9.665277900000007
776729645,generator_776729645,generator,solar,solar,,yes,unknown,45.23233149999991,9.665307400000007
776729646,generator_776729646,generator,solar,solar,,yes,unknown,45.23363219999991,9.665731600000006
776729647,generator_776729647,generator,solar,solar,,yes,unknown,45.23234829999991,9.667230300000007
776729649,generator_776729649,generator,solar,solar,,yes,unknown,45.234687499999914,9.671810000000004
776729651,generator_776729651,generator,solar,solar,,yes,unknown,45.235385499999914,9.670377600000004
776809625,generator_776809625,generator,solar,solar,,yes,unknown,45.245691500000014,9.630666899999987
777156223,generator_777156223,generator,solar,solar,,yes,unknown,45.23463289999997,9.672026400000023
777158409,generator_777158409,generator,solar,solar,,yes,unknown,45.24589920000001,9.630545900000012
777601817,generator_777601817,generator,hydro,hydro,,,unknown,45.39080329999993,9.404935100000015
777876135,generator_777876135,generator,unknown,other,,,unknown,45.21522299999995,9.70456039999999
784161476,plant_784161476,plant,solar,solar,,,unknown,45.16246979999993,9.7354152
788143381,generator_788143381,generator,solar,solar,,yes,unknown,45.27569370000005,9.376621800000038
790750953,generator_790750953,generator,solar,solar,,,unknown,45.608292299999924,9.453681699999994
793134323,plant_793134323,plant,solar,solar,,yes,unknown,45.45217110000022,8.767874099999979
803614582,plant_803614582,plant,hydro,hydro,,yes,unknown,45.842972199999835,9.668553900000056
803614586,plant_803614586,plant,hydro,hydro,,yes,unknown,45.84306449999983,9.669771900000057
804166999,generator_804166999,generator,solar,solar,,yes,unknown,45.75536329999982,8.544945700000026
804167000,generator_804167000,generator,solar,solar,,yes,unknown,45.755071599999816,8.546479500000027
804183184,generator_804183184,generator,solar,solar,,yes,unknown,45.75930229999983,8.556262800000024
804183185,generator_804183185,generator,solar,solar,,yes,unknown,45.759383299999826,8.556622500000023
804694665,plant_804694665,plant,hydro,hydro,,yes,unknown,45.955662699999955,9.76121100000002
805266926,generator_805266926,generator,solar,solar,,yes,unknown,45.74651319999999,8.550584500000003
805597216,plant_805597216,plant,solar,solar,,yes,unknown,45.16974850000018,9.514451600000063
809962320,generator_809962320,generator,solar,solar,,yes,unknown,45.20550230000009,9.13821710000001
809962321,generator_809962321,generator,solar,solar,,yes,unknown,45.20561970000009,9.138363900000009
809962322,generator_809962322,generator,solar,solar,,yes,unknown,45.20573410000009,9.13851160000001
809962323,generator_809962323,generator,solar,solar,,yes,unknown,45.20584900000009,9.13865660000001
809962324,generator_809962324,generator,solar,solar,,yes,unknown,45.205966600000096,9.138802000000009
809962325,generator_809962325,generator,solar,solar,,yes,unknown,45.2060965000001,9.138922700000009
809962326,generator_809962326,generator,solar,solar,,yes,unknown,45.2062111000001,9.13906880000001
809962327,generator_809962327,generator,solar,solar,,yes,unknown,45.2063309000001,9.13921640000001
809962328,generator_809962328,generator,solar,solar,,yes,unknown,45.206446200000094,9.139363500000009
809962329,generator_809962329,generator,solar,solar,,yes,unknown,45.20656030000009,9.13950630000001
809962330,generator_809962330,generator,solar,solar,,yes,unknown,45.206678500000045,9.13965540000001
809962331,generator_809962331,generator,solar,solar,,yes,unknown,45.206795300000046,9.13980210000001
813889921,Centrale idroelettrica di Carona,plant,hydro,hydro,48.0,48 MW,unknown,46.02235709999973,9.79070640000003
815746243,generator_815746243,generator,oil,oil,,,Politecnico di Milano,45.47880409999999,9.233250900000018
826959053,generator_826959053,generator,solar,solar,,yes,unknown,45.74165580000001,8.563436400000011
826959056,generator_826959056,generator,solar,solar,,yes,unknown,45.7397444,8.566328700000012
826959057,generator_826959057,generator,solar,solar,,yes,unknown,45.739592099999996,8.566529100000013
826959058,generator_826959058,generator,solar,solar,,yes,unknown,45.740207,8.56662420000001
833613099,plant_833613099,plant,solar,solar,,yes,unknown,45.39319519999991,8.510734200000003
838181336,plant_838181336,plant,unknown,other,,,unknown,45.72978070000025,9.740322499999989
845036078,plant_845036078,plant,hydro,hydro,,yes,unknown,45.89100879999983,9.355424899999974
847427569,plant_847427569,plant,biomass,biomass,,yes,unknown,45.53181949999993,9.566142900000013
849113964,"Termovalorizzatore A2A ""Silla 2""",plant,waste,waste,,yes,unknown,45.505029900000025,9.068227700000001
855738527,generator_855738527,generator,solar,solar,,yes,unknown,45.33593009999991,9.7802608999999
855750163,generator_855750163,generator,solar,solar,,yes,unknown,45.24368839999988,9.808398899999885
855750287,generator_855750287,generator,solar,solar,,yes,unknown,45.243767699999886,9.808626799999885
856104930,generator_856104930,generator,solar,solar,,yes,unknown,45.17364810000012,8.879248500000015
856538116,plant_856538116,plant,solar,solar,,,unknown,45.01145110000005,8.918767700000025
856538117,plant_856538117,plant,solar,solar,,,unknown,45.010150200000325,8.918100500000007
856538125,plant_856538125,plant,solar,solar,,,unknown,45.01044210000033,8.916939500000009
858200756,plant_858200756,plant,solar,solar,,yes,unknown,45.597776699999805,9.243966900000048
859040121,plant_859040121,plant,unknown,other,,,unknown,45.169756200000116,9.278581699999991
859040129,generator_859040129,generator,biomass,biomass,,,unknown,45.16934020000012,9.276848999999993
859040130,generator_859040130,generator,biomass,biomass,,,unknown,45.16930430000013,9.27714679999999
859040131,generator_859040131,generator,biomass,biomass,,,unknown,45.16952930000012,9.277245999999987
859040132,generator_859040132,generator,biogas,biogas,,yes,unknown,45.16953190000012,9.276505099999987
859040140,plant_859040140,plant,unknown,other,,,unknown,45.18554619999993,9.297421899999966
859040141,generator_859040141,generator,biogas,biogas,,yes,unknown,45.1862243000001,9.29570409999999
859040142,generator_859040142,generator,biomass,biomass,,,unknown,45.1859521000001,9.295920899999988
860249032,plant_860249032,plant,solar,solar,,yes,unknown,45.45513050000011,9.729569300000021
860392658,generator_860392658,generator,solar,solar,,yes,unknown,45.72310290000003,9.258729399999984
860392664,generator_860392664,generator,solar,solar,,yes,unknown,45.72049440000003,9.258677099999982
860393204,generator_860393204,generator,biogas,biogas,,,unknown,45.30392550000004,9.297603999999973
860393205,generator_860393205,generator,biogas,biogas,,yes,unknown,45.304134300000044,9.298260899999972
860393206,generator_860393206,generator,biomass,biomass,,,unknown,45.30370100000004,9.298191399999972
863349602,Centrale idroelettrica di Gravedona,plant,hydro,hydro,,yes,unknown,46.14844029999999,9.311565800000002
863564110,plant_863564110,plant,biogas,biogas,,,unknown,45.15276810000038,9.314376799999987
863564112,generator_863564112,generator,biogas,biogas,,yes,unknown,45.15266380000026,9.31490749999998
863564114,generator_863564114,generator,biomass,biomass,,,unknown,45.15238870000026,9.31491759999998
865161803,plant_865161803,plant,unknown,other,,,unknown,45.152777100000016,9.070031999999994
865161804,generator_865161804,generator,biomass,biomass,,,unknown,45.15233950000005,9.071155800000001
865161805,generator_865161805,generator,biomass,biomass,,,unknown,45.15232820000005,9.070812500000002
865161806,generator_865161806,generator,biomass,biomass,,,unknown,45.15238870000005,9.0706032
865165586,generator_865165586,generator,solar,solar,,yes,unknown,45.71294630000012,9.275019799999988
865695774,plant_865695774,plant,unknown,other,,,unknown,45.17417310000023,9.385319199999987
865695779,generator_865695779,generator,biomass,biomass,,,unknown,45.17282330000005,9.385609899999986
865695780,generator_865695780,generator,biomass,biomass,,,unknown,45.173078600000046,9.385505299999986
865695781,generator_865695781,generator,biomass,biomass,,,unknown,45.17318450000005,9.385255899999986
865695787,plant_865695787,plant,unknown,other,,,unknown,45.177157999999814,9.333866099999973
865695789,generator_865695789,generator,biomass,biomass,,,unknown,45.176780800000046,9.33491349999999
865695792,generator_865695792,generator,biogas,biogas,,yes,unknown,45.17714460000004,9.33388369999999
865695794,generator_865695794,generator,biogas,biogas,,yes,unknown,45.18606900000004,9.34094229999999
865695795,generator_865695795,generator,biomass,biomass,,,unknown,45.18580080000004,9.34110939999999
865695800,generator_865695800,generator,biogas,biogas,,yes,unknown,45.18546020000005,9.34268019999999
865695806,generator_865695806,generator,biomass,biomass,,,unknown,45.185405700000054,9.342278799999992
865695808,generator_865695808,generator,biomass,biomass,,,unknown,45.18559290000005,9.342724099999993
865723011,generator_865723011,generator,biomass,biomass,,,unknown,45.349924800000025,8.736432200000001
865723012,generator_865723012,generator,biomass,biomass,,,unknown,45.34967780000003,8.736373200000001
865723013,plant_865723013,plant,unknown,other,,,unknown,45.349169100000054,8.736559399999997
866352065,Centrale di San Fiorano,plant,hydro,hydro,568.0,568,unknown,46.0522029,10.3647384
866602631,Centrale idroelettrica di Cividate,plant,hydro,hydro,,yes,Edison,45.93788710000003,10.27209620000004
867424857,plant_867424857,plant,biomass,biomass,,yes,unknown,45.0436907999998,10.101989999999988
869034701,plant_869034701,plant,solar,solar,,yes,unknown,45.24179869999967,9.883455900000024
871409801,generator_871409801,generator,biomass,biomass,,,unknown,45.12808649999992,9.414019899999962
871409803,generator_871409803,generator,biomass,biomass,,,unknown,45.127687199999905,9.413405699999961
871409804,generator_871409804,generator,biomass,biomass,,,unknown,45.128059999999905,9.413086499999963
871409805,generator_871409805,generator,biomass,biomass,,,unknown,45.12830219999991,9.413081099999962
871409807,generator_871409807,generator,biomass,biomass,,,unknown,45.12831169999991,9.413376099999962
871409808,generator_871409808,generator,biomass,biomass,,,unknown,45.127978599999906,9.413537099999962
871689734,plant_871689734,plant,unknown,other,,,unknown,45.16958609999993,8.94878000000001
871689735,generator_871689735,generator,biogas,biogas,,yes,unknown,45.168850299999924,8.950119300000011
871689737,generator_871689737,generator,biomass,biomass,,,unknown,45.16868969999993,8.949337900000007
871689738,generator_871689738,generator,biomass,biomass,,,unknown,45.16868029999993,8.949734900000006
871689739,generator_871689739,generator,biomass,biomass,,,unknown,45.16871999999993,8.949544400000008
871689740,generator_871689740,generator,biomass,biomass,,,unknown,45.16888069999993,8.950016500000007
871689745,plant_871689745,plant,unknown,other,,,unknown,45.169723999999846,8.949514300000018
