id,name,voltage_kv,cables,operator,start_lat,start_lon,end_lat,end_lon,length_km,capacity_mw
182944829,Chiuduno-Palazzolo,132,3,Unknown,45.58168110000011,9.881642800000002,45.6356530000001,9.827617000000046,7.33,300
182944830,Line_182944830,132,3,Unknown,45.58163980000011,9.881809100000005,45.560148400000166,9.96779949999996,7.11,300
187539915,Line_187539915,132,3,Unknown,45.83518520000041,9.349947299999963,45.83724549999978,9.392006599999998,3.27,300
189229411,Mercallo - Musignano,380,3,Unknown,45.73656920000006,8.666340300000014,46.067007799999985,8.753084000000019,37.35,2000
189229420,Cadrezzate-Cittiglio,132,3,Unknown,45.80357160000006,8.634450100000015,45.86331609999995,8.697518500000028,8.25,300
189232193,Cadrezzate-UT Euratom,132,3,Unknown,45.80609970000006,8.636612300000015,45.80361220000006,8.634274400000015,0.33,300
189612605,Line_189612605,380,3,Unknown,45.54614499999983,9.062242900000044,45.54743649999984,9.064625999999985,0.23,2000
189612606,Line_189612606,380,3,Unknown,45.539246299999846,9.090686199999984,45.53882109999984,9.086535799999984,0.33,2000
189612608,Line_189612608,380,3,Unknown,45.54400379999984,9.057327399999986,45.54540549999984,9.061722099999985,0.38,2000
189825753,Line_189825753,132,6,Unknown,45.586851099999826,8.95023729999999,45.58692719999983,8.949292399999988,0.07,300
189999108,Line_189999108,220,6,Unknown,45.623443099999996,9.06398010000002,45.636583599999966,9.105179200000025,3.52,800
192420654,Bulciago-Oggiono,132,3,Unknown,45.77870480000041,9.345126299999961,45.74789469999992,9.29526840000004,5.17,300
192420660,Line_192420660,380,6,Unknown,45.74228940000003,9.328034500000012,45.746139600000014,9.300236600000023,2.2,2000
192456036,Bulciago-Rogeno,132,3,Unknown,45.77488830000044,9.260808099999968,45.74811010000005,9.290739300000064,3.78,300
192607670,Line_192607670,132,3,Unknown,45.73767510000037,9.311426300000031,45.69577009999994,9.401855800000023,8.43,300
192607673,Line_192607673,132,6,Unknown,45.74852610000008,9.286430900000013,45.74789410000022,9.285032700000047,0.13,300
192607676,Bulciago-Rogeno,132,3,Unknown,45.746876899999904,9.29394850000004,45.74703790000008,9.294861100000013,0.07,300
192607686,Bulciago-Lecco,132,3,Unknown,45.84132350000037,9.408855100000032,45.74811010000005,9.290739300000064,13.83,300
192607687,Line_192607687,132,3,Unknown,45.74640279999997,9.295293000000015,45.738055600000365,9.311649500000032,1.57,300
192613164,Bovisio-Bulciago,380,3,Terna,45.74228940000003,9.328034500000012,45.61420300000003,9.171051800000033,18.75,2000
192624839,Line_192624839,132,6,Unknown,45.74502390000015,9.278999400000025,45.74487680000004,9.277503400000064,0.12,300
192624841,Line_192624841,132,6,Unknown,45.74398430000015,9.274939100000024,45.74268100000015,9.271607400000024,0.3,300
192624842,Line_192624842,132,6,Unknown,45.74398430000015,9.274939100000024,45.74487680000004,9.277503400000064,0.22,300
192624845,Line_192624845,132,3,Unknown,45.73748279999977,9.258500699999987,45.73492200000004,9.252007000000065,0.58,300
192624846,Line_192624846,132,6,Unknown,45.74268100000015,9.271607400000024,45.74024480000015,9.265481600000024,0.55,300
192624848,Line_192624848,132,6,Unknown,45.74024480000015,9.265481600000024,45.73748279999977,9.258500699999987,0.62,300
192624849,Line_192624849,132,3,Unknown,45.73492200000004,9.252007000000065,45.736341299999786,9.25558539999999,0.32,300
192930308,Line_192930308,132,3,Unknown,45.70606269999996,9.28073429999999,45.70191729999996,9.21702249999999,4.97,300
192938115,Line_192938115,220,6,Unknown,45.6545201,8.981649300000022,45.999481800000204,9.457166900000033,53.19,800
193445970,Cislago-Dalmine,220,6,Unknown,45.65363659999989,8.981230999999953,45.63384699999966,9.596621200000019,47.89,800
194354044,Line_194354044,220,3,Unknown,45.513657099999975,9.502094899999998,45.3354311,9.428219499999972,20.64,800
194712870,Line_194712870,132,6,Unknown,45.941523600000025,9.122892000000009,45.941567700000135,9.121730899999994,0.09,300
194712872,Line_194712872,132,6,Unknown,45.94143520000002,9.123234700000008,45.94146150000013,9.121738799999994,0.12,300
194877446,Line_194877446,132,3,Unknown,45.66576589999979,9.454116299999992,45.78618640000077,9.611074900000009,18.1,300
195081577,Line_195081577,132,6,Unknown,45.7584732,8.752581700000022,45.76558730000044,8.757929699999952,0.89,300
196111668,Line_196111668,132,6,Unknown,45.74789410000022,9.285032700000047,45.74502390000015,9.278999400000025,0.57,300
196111669,Line_196111669,132,3,Unknown,45.74673950000022,9.293985200000046,45.74666650000008,9.294675600000014,0.05,300
196111670,Line_196111670,132,6,Unknown,45.74673950000022,9.293985200000046,45.74852610000008,9.286430900000013,0.62,300
196198499,Ospiate-Arese cd Caronno,132,3,Unknown,45.537429500000165,9.090055699999999,45.537700300000395,9.092030500000016,0.16,300
196202115,Line_196202115,132,3,Unknown,45.47009040000003,9.060261699999934,45.46826390000016,9.061320299999974,0.22,300
196202116,Line_196202116,132,3,Unknown,45.6063194,8.938485699999994,45.6086319,8.936177699999993,0.31,300
196202120,Line_196202120,132,3,Unknown,45.65545890000002,8.981025399999988,45.6545168000004,8.98213010000005,0.14,300
196202121,Line_196202121,132,6,Unknown,45.6063194,8.938485699999994,45.65076549999997,8.978772300000035,5.85,300
196202123,Line_196202123,132,3,Unknown,45.470122100000395,9.059082900000048,45.46872850000002,9.060227899999992,0.18,300
196202124,Cislago-Cislago CP,132,3,Unknown,45.6544347000004,8.98190340000005,45.65523710000127,8.979704600000083,0.19,300
196202128,Line_196202128,132,3,Unknown,45.6497424000004,8.97400930000005,45.65188019999997,8.982643000000035,0.71,300
196203784,Line_196203784,132,3,Unknown,45.81337640000044,8.902193800000044,45.79774380000027,9.051449400000017,11.7,300
196302044,Cameri-Mercallo,132,3,Unknown,45.73683369999995,8.670144800000026,45.73721559999994,8.669329100000027,0.08,300
197349197,Line_197349197,132,3,Unknown,45.4471299,8.466035199999972,45.47043260000009,8.615547199999984,11.95,300
198567008,Line_198567008,132,3,Unknown,45.74291590000009,8.48082730000003,45.75607330000005,8.544127299999996,5.12,300
198567009,Arona-Borgoticino,132,3,Unknown,45.75599100000005,8.543987799999996,45.71243869999997,8.575108200000018,5.41,300
198805995,Line_198805995,132,3,Unknown,45.07656660000048,9.12352410000003,44.99562920000049,8.998694800000031,13.31,300
198948073,Tavazzano Est - Tavazzano,220,3,Unknown,45.3306967000003,9.41029130000003,45.32941069999996,9.41063109999995,0.15,800
199067441,Line_199067441,132,3,Unknown,45.17348730000013,8.89295590000006,45.17354100000075,8.892692199999974,0.02,300
199067471,Novara sud-Novara nord,132,3,Unknown,45.42242839999968,8.599901600000024,45.46520310000109,8.64354510000001,5.85,300
199067489,Spinetta S/E - Garlasco,132,3,Unknown,45.206629000001094,8.91670840000001,44.88728969999985,8.666990100000035,40.57,300
199067496,Line_199067496,132,3,Unknown,45.46499140000109,8.643129100000008,45.25684859999983,8.730899100000055,24.14,300
201293318,Zogno-Sorisole,132,3,Unknown,45.78965379999992,9.643063099999985,45.73031450000002,9.629830499999972,6.68,300
201293319,Line_201293319,132,3,Unknown,45.66045219999999,9.453745200000013,45.65686829999993,9.453550100000031,0.4,300
201293321,Line_201293321,132,3,Unknown,45.660344299999984,9.453973200000013,45.65739660000004,9.452035600000006,0.36,300
201293322,Line_201293322,220,3,Unknown,45.652043500000026,9.450670900000004,45.65466669999975,9.452018599999983,0.31,800
201293325,Line_201293325,132,3,Unknown,45.65800670000004,9.453231200000006,45.657042800000056,9.453022600000022,0.11,300
201293326,Line_201293326,132,3,Unknown,45.789492999999915,9.643076499999985,45.78952939999991,9.643579399999984,0.04,300
201446125,Line_201446125,132,3,Unknown,45.93253150000004,9.926686599999998,45.97557960000001,9.897027000000001,5.31,300
201854261,Line_201854261,132,3,Unknown,45.80954870000039,9.866301100000019,45.761819600000166,9.818706499999992,6.46,300
201928269,Line_201928269,132,3,Unknown,45.17153409999992,9.360125699999962,45.182480799999915,9.362527699999962,1.23,300
202146777,Line_202146777,132,6,Unknown,45.67111100000089,9.817382600000006,45.69216810000058,9.725478899999965,7.51,300
202219828,Grassobbio-Gorlago,132,3,Unknown,45.64076780000015,9.724670900000019,45.64047759999979,9.726167699999996,0.12,300
202260974,Derivazione SIT,132,3,Unknown,45.23018390000007,8.695716900000019,45.240367900000024,8.713992899999955,1.82,300
202264517,Line_202264517,132,3,Unknown,45.43305060000001,10.535691799999977,45.51847869999997,10.481796499999945,10.39,300
202264518,Line_202264518,132,3,Unknown,45.518663999999966,10.481823799999944,45.533770899999965,10.483384299999942,1.68,300
202264522,Line_202264522,132,3,Unknown,45.53388249999996,10.483394499999942,45.66528859999996,10.612187399999943,17.72,300
202267918,Albairate CS-Magenta,132,3,Unknown,45.40418329999978,8.971274399999958,45.423658800000105,8.944521299999998,3.01,300
202267919,Gaggiano-Albairate CS,132,3,Unknown,45.40190270000006,9.023892100000007,45.40405419999978,8.971260299999958,4.12,300
202271564,Line_202271564,380,3,Unknown,45.14042939999984,9.514098499999928,45.343720800000035,9.131135800000063,37.55,2000
202271566,Line_202271566,380,3,Unknown,45.14096529999999,9.515350399999994,45.093883399999974,9.701754700000008,15.53,2000
202271567,Line_202271567,380,6,Unknown,45.14122909999983,9.516013999999927,45.15412169999999,9.79284879999999,21.76,2000
202541133,Line_202541133,132,3,Unknown,45.674207799999955,9.793652500000004,45.67138760000057,9.818037199999992,1.92,300
202639967,Line_202639967,132,3,Unknown,45.61369610000008,9.551262399999988,45.64160289999997,9.573383300000021,3.55,300
202639968,Line_202639968,132,3,Unknown,45.615296300000075,9.557396899999988,45.61600300000008,9.557648699999987,0.08,300
202639969,Line_202639969,132,3,Unknown,45.616035700000076,9.557259499999986,45.615296300000075,9.557396899999988,0.08,300
202639970,Line_202639970,132,6,Unknown,45.615296300000075,9.557396899999988,45.61343740000008,9.557424499999987,0.21,300
202639971,Line_202639971,132,3,Unknown,45.61343740000008,9.557424499999987,45.58031839999998,9.591383399999998,4.53,300
202639972,Line_202639972,132,3,Unknown,45.613657000000075,9.551482799999988,45.61343740000008,9.557424499999987,0.46,300
202884005,Line_202884005,132,3,Unknown,45.70571760000079,9.750872700000007,45.70680100000054,9.744911900000043,0.48,300
203212307,Line_203212307,132,3,Unknown,45.702158500001346,8.8095383,45.70214850000134,8.8102844,0.06,300
203322774,Line_203322774,132,3,Unknown,45.54270269999994,9.924168999999951,45.54501009999994,9.923061199999951,0.27,300
203351767,Line_203351767,132,3,Unknown,45.62403909999998,10.49991719999996,45.62606139999996,10.513776699999944,1.1,300
203439926,Line_203439926,132,6,Unknown,45.47748740000016,9.077279599999974,45.50147130000008,9.071796700000025,2.7,300
203439927,Line_203439927,132,3,Unknown,45.50304980000008,9.071463900000024,45.50147130000008,9.071796700000025,0.18,300
203439928,Line_203439928,132,3,Unknown,45.50147130000008,9.071796700000025,45.503087900000075,9.071619700000024,0.18,300
203560528,Line_203560528,132,6,Unknown,45.43586270000025,9.187431900000039,45.41621080000031,9.254441300000018,5.67,300
203771708,CS Sio-Vignate,132,3,Unknown,45.50782900000009,9.36030050000005,45.48354449999994,9.333278999999981,3.42,300
203832799,Line_203832799,132,3,Unknown,45.67134750000057,9.818167499999992,45.67194380000056,9.820919599999987,0.22,300
203832802,Line_203832802,132,3,Unknown,45.68669890000037,9.815706600000025,45.67599980000015,9.820915600000053,1.26,300
203949244,Creva CP-Cunardo,132,3,Unknown,45.93073390000012,8.81622500000003,45.99173489999999,8.759097600000018,8.09,300
204097871,Line_204097871,132,3,Unknown,45.165053600001,9.003879199999902,45.164731300001,9.002228399999902,0.13,300
204097872,Line_204097872,132,3,Unknown,45.164912800001,9.003896899999901,45.164731300001,9.002228399999902,0.13,300
204097873,Line_204097873,132,3,Unknown,45.164731300001,9.002228399999902,45.16954710000102,8.893231899999908,8.56,300
204209914,Line_204209914,132,3,Unknown,45.63037189999997,9.343343700000023,45.6425465000002,9.358085600000043,1.77,300
204244037,Line_204244037,132,3,Unknown,45.41119629999994,9.155632600000008,45.410743999999944,9.155507800000008,0.05,300
204244038,Line_204244038,132,3,Unknown,45.41119629999994,9.155632600000008,45.41074119999995,9.155704800000008,0.05,300
204244039,Brugherio-Monza,132,3,Terna,45.55333689999988,9.289012200000034,45.57241839999992,9.270479200000032,2.57,300
205062765,Fenegrò-Cislago,132,3,Unknown,45.703871500000005,9.006650599999992,45.657874700000406,8.986642599999966,5.35,300
205062782,Fenegrò-Luisago,132,3,Unknown,45.760698000000005,9.036889199999992,45.7039985,9.006678400000022,6.73,300
208120782,Line_208120782,380,3,A2A,46.057796400000065,10.358422099999995,46.05038129999995,10.351845099999995,0.97,2000
210625430,Colà-Tavazzano est,220,3,Unknown,45.46735439999999,10.756415899999974,45.334205100000304,9.42312010000003,105.14,800
211035250,Nave-San Fiorano,380,3,Unknown,45.72814489999983,10.302113800000022,45.67892809999982,10.303333700000026,5.47,2000
211035251,Nave-San Fiorano,380,3,Unknown,45.64123309999985,10.290648299999953,45.5785748000002,10.265630499999958,7.23,2000
211035252,Line_211035252,380,3,Unknown,46.17070440000006,10.342618299999996,46.17261809999995,10.343646299999996,0.23,2000
211035253,Line_211035253,380,3,TERNA,46.17070440000006,10.342618299999996,46.17242870000005,10.343770099999993,0.21,2000
211035254,Nave-San Fiorano,380,3,Unknown,45.96671759999984,10.342464200000043,46.05027220000012,10.351226099999982,9.32,2000
211035255,Nave-San Fiorano,380,1,Unknown,45.96671759999984,10.342464200000043,45.95482049999985,10.337493300000045,1.38,2000
211035256,Nave-San Fiorano,380,1,Unknown,45.95482049999985,10.337493300000045,45.96671759999984,10.342464200000043,1.38,2000
211035257,Nave-San Fiorano,380,1,Unknown,45.67892809999982,10.303333700000026,45.664568799999834,10.300931700000024,1.61,2000
211035258,Nave-San Fiorano,380,1,Unknown,45.67892809999982,10.303333700000026,45.664568799999834,10.300931700000024,1.61,2000
211035259,Nave-San Fiorano,380,1,Unknown,45.65148009999983,10.298650300000023,45.64123309999985,10.290648299999953,1.3,2000
211035260,Nave-San Fiorano,380,1,Unknown,45.65148009999983,10.298650300000023,45.64123309999985,10.290648299999953,1.3,2000
211035261,Nave - San Fiorano,380,3,Unknown,45.664568799999834,10.300931700000024,45.65148009999983,10.298650300000023,1.47,2000
211035262,Line_211035262,380,6,Unknown,46.04454190000012,10.347530799999983,45.84941069999996,10.108443699999976,28.5,2000
211035576,Nave-San Fiorano,380,3,Unknown,45.92440499999983,10.34701370000003,45.92732789999984,10.345492900000023,0.35,2000
211035577,Nave-San Fiorano,380,1,Unknown,45.91344399999982,10.352798500000027,45.92440499999983,10.34701370000003,1.3,2000
211035578,Nave-San Fiorano,380,1,Unknown,45.91344399999982,10.352798500000027,45.92440499999983,10.34701370000003,1.3,2000
211035579,Nave-San Fiorano,380,1,Unknown,45.938611799999826,10.339536100000045,45.92732789999984,10.345492900000023,1.34,2000
211035580,Nave-San Fiorano,380,1,Unknown,45.92732789999984,10.345492900000023,45.938611799999826,10.339536100000045,1.34,2000
211035581,Nave-San Fiorano,380,3,Unknown,45.938611799999826,10.339536100000045,45.95482049999985,10.337493300000045,1.81,2000
211037854,Line_211037854,380,3,Unknown,45.84941069999996,10.108443699999976,45.84099600000028,10.09991640000002,1.15,2000
211037855,Line_211037855,380,3,Unknown,45.671933300000305,9.82261020000002,45.67136939999998,9.82062879999999,0.17,2000
211037856,Line_211037856,380,3,Unknown,45.671933300000305,9.82261020000002,45.67174459999998,9.82085399999999,0.14,2000
211037857,Line_211037857,380,6,Unknown,45.84099600000028,10.09991640000002,45.671933300000305,9.82261020000002,28.57,2000
211037858,Pian Camuno - San Fiorano,380,3,Terna S.p.A.,45.84941069999996,10.108443699999976,45.830910799999984,10.11937459999999,2.22,2000
211038383,Line_211038383,132,6,Unknown,45.54073110000027,9.895023300000014,45.530288600000276,9.815400400000009,6.31,300
211038384,Line_211038384,132,3,Unknown,45.54073110000027,9.895023300000014,45.54027870000017,9.898501799999991,0.28,300
211180335,Maleo-San Rocco,380,3,Unknown,45.093419499999975,9.702336000000008,45.15341469999997,9.79355029999997,9.78,2000
211180336,Line_211180336,380,3,Unknown,45.15436990000005,9.795250899999994,45.07024079999994,9.870009800000018,11.04,2000
211182210,Tavazzano-Ciserano,380,3,Unknown,45.33373379999994,9.43859929999997,45.47801989999985,9.521379899999994,17.3,2000
211183011,Line_211183011,380,3,Unknown,45.57752180000002,9.601806699999988,45.57413910000004,9.603607100000003,0.4,2000
211183012,Line_211183012,380,3,Unknown,45.57413910000004,9.603607100000003,45.57791569999997,9.601698199999996,0.45,2000
211261654,Line_211261654,132,3,Unknown,45.61058379999982,9.170961600000041,45.610977100000134,9.170877399999979,0.04,300
211261656,Line_211261656,380,3,Unknown,45.61284529999992,9.172458599999995,45.61270020000002,9.171378299999956,0.09,2000
211261658,Line_211261658,380,3,Unknown,45.61225949999989,9.170324799999998,45.61248740000002,9.171634099999979,0.1,2000
211261660,Line_211261660,132,3,Unknown,45.613156499999825,9.171262600000041,45.61101900000002,9.169593799999957,0.27,300
211261662,Line_211261662,132,3,Unknown,45.61270020000002,9.171378299999956,45.61106520000002,9.170015399999956,0.21,300
211261663,Line_211261663,132,3,Unknown,45.61222309999983,9.171499200000044,45.61115150000002,9.170698699999956,0.13,300
211268269,Baggio-Ospiate,380,3,Unknown,45.54540549999984,9.061722099999985,45.54314219999984,9.057288599999985,0.43,2000
211268270,Line_211268270,380,3,Unknown,45.54743649999984,9.064625999999985,45.54945319999982,9.067639100000042,0.32,2000
211268271,Line_211268271,380,6,Unknown,45.54314219999984,9.057288599999985,45.468740499999846,9.05563499999998,8.27,2000
211268272,Line_211268272,380,3,Unknown,45.53882109999984,9.086535799999984,45.539457799999845,9.091772199999985,0.41,2000
211268273,Line_211268273,380,3,Unknown,45.53917190000017,9.08633489999998,45.539722999999846,9.093126099999985,0.53,2000
211268274,Bovisio-Ospiate/Bovisio-Baggio,380,6,Terna S.p.A.,45.54945319999982,9.067639100000042,45.61225949999989,9.170324799999998,10.61,2000
211268275,Line_211268275,380,3,Unknown,45.54614499999983,9.062242900000044,45.54945319999982,9.067639100000042,0.56,2000
211268281,Line_211268281,380,6,Unknown,45.53882109999984,9.086535799999984,45.54540549999984,9.061722099999985,2.07,2000
211285330,Line_211285330,380,3,Unknown,45.746139600000014,9.300236600000023,45.74686199999991,9.29750170000004,0.23,2000
211285331,Line_211285331,380,3,Unknown,45.746139600000014,9.300236600000023,45.74650030000004,9.297226500000031,0.24,2000
211285332,Line_211285332,380,3,Unknown,45.614318199999836,9.171028200000041,45.61444889999992,9.172028599999996,0.08,2000
211304489,Baggio-Ospiate,380,3,Unknown,45.468740499999846,9.05563499999998,45.46815249999998,9.058040600000078,0.2,2000
211529795,Sarmato  - La Spezia,220,3,Unknown,45.03698959999995,9.479076399999997,44.15263640000003,9.973923400000002,105.85,800
211540389,Line_211540389,220,3,Unknown,45.33225739999997,9.4398757,45.332167299999966,9.4394597,0.03,800
211540394,Line_211540394,220,3,Unknown,45.636583599999966,9.105179200000025,45.637478599999966,9.107534600000026,0.21,800
211540395,Line_211540395,132,3,Unknown,45.3807928000004,9.194445799999976,45.364710200000125,9.317700200000015,9.79,300
211549575,Belviso-Ganda,220,3,Unknown,46.15257450000008,10.083799599999985,46.141258100000094,10.122473399999986,3.23,800
211550400,Belviso-Venina,220,3,Unknown,46.16031830000008,9.923100499999984,46.15257450000008,10.083799599999985,12.41,800
211691703,Brugherio-Verderio,220,3,Unknown,45.652682100000014,9.4501068,45.65477279999975,9.451689999999985,0.26,800
211691704,Verderio-Milano Ricevitrice Nord,220,3,Unknown,45.6491432999999,9.449784999999983,45.65472079999975,9.451853199999984,0.64,800
211691705,Line_211691705,220,3,Unknown,45.63384699999966,9.596621200000019,45.63578619999989,9.598313499999982,0.25,800
211691706,Line_211691706,220,6,Terna,45.57691649999982,9.4565969,45.56015959999983,9.311098600000003,11.48,800
211691707,Line_211691707,220,6,Unknown,45.6491432999999,9.449784999999983,45.562923499999805,9.322837300000002,13.76,800
211691708,Line_211691708,220,6,Unknown,45.63396469999966,9.59859670000002,45.57691649999982,9.4565969,12.74,800
211691709,Line_211691709,132,3,Unknown,45.63744019999979,9.441081599999992,45.65692329999978,9.450576099999996,2.29,300
211707505,Line_211707505,132,3,Unknown,45.412234000000545,9.245153200000049,45.42107860000039,9.224764299999977,1.87,300
212465253,Line_212465253,132,3,Unknown,45.78338859999996,8.683333800000018,45.78339550000006,8.683939900000015,0.05,300
212465254,Cadrezzate-Mercallo,132,3,Unknown,45.80353100000006,8.634617500000015,45.73703609999997,8.667789700000025,7.83,300
212465255,derivazione Merone e Wirlpool,132,3,Unknown,45.78383639999994,8.680563000000028,45.794977700000075,8.705234400000084,2.28,300
212468783,Line_212468783,132,3,Unknown,45.82008149999999,8.876250700000027,45.83654039999996,8.839356900000066,3.39,300
212468788,Line_212468788,132,3,Unknown,45.81958,8.879259100000025,45.82008149999999,8.876250700000027,0.24,300
212475083,Line_212475083,132,6,Unknown,45.71251309999977,9.181969299999986,45.72398169999977,9.224784599999989,3.56,300
212475084,Line_212475084,132,3,Unknown,45.71251309999977,9.181969299999986,45.71134239999998,9.178383500000018,0.31,300
212475085,Line_212475085,132,3,Unknown,45.70066199999977,9.148437699999986,45.70228899999978,9.152506799999996,0.36,300
212475090,Line_212475090,132,6,Unknown,45.71134239999998,9.178383500000018,45.71278449999998,9.176694600000019,0.21,300
212475091,Line_212475091,132,3,Unknown,45.736341299999786,9.25558539999999,45.73748279999977,9.258500699999987,0.26,300
212475093,Line_212475093,132,3,Unknown,45.71134239999998,9.178383500000018,45.71021139999977,9.174915799999987,0.3,300
212475096,Line_212475096,132,3,Unknown,45.684157699999915,9.170365999999971,45.68390799999998,9.170165800000019,0.03,300
212475097,Line_212475097,132,3,Unknown,45.71278449999998,9.176694600000019,45.714899699999975,9.17635110000002,0.24,300
212475099,Line_212475099,132,3,Unknown,45.68386069999998,9.17034990000002,45.684157699999915,9.170365999999971,0.03,300
212475101,Line_212475101,132,3,Unknown,45.71278449999998,9.176694600000019,45.714906899999974,9.176159400000019,0.24,300
212475104,Line_212475104,132,3,Unknown,45.71021139999977,9.174915799999987,45.71251309999977,9.181969299999986,0.6,300
212475108,Line_212475108,132,3,Unknown,45.744970399999914,9.252702099999974,45.74689719999998,9.253670100000019,0.23,300
212475110,Line_212475110,132,3,Unknown,45.70066199999977,9.148437699999986,45.701511699999784,9.151232799999995,0.24,300
212475117,Line_212475117,132,3,Unknown,45.74673950000022,9.293985200000046,45.74694279999998,9.29484250000002,0.07,300
212475119,Line_212475119,132,3,Unknown,45.744970399999914,9.252702099999974,45.74691979999998,9.253490300000019,0.23,300
212475120,Line_212475120,132,6,Unknown,45.69543919999979,9.13538499999999,45.70066199999977,9.148437699999986,1.17,300
212475121,Line_212475121,132,6,Unknown,45.70228899999978,9.152506799999996,45.71021139999977,9.174915799999987,1.95,300
212475123,Line_212475123,132,6,Unknown,45.72398169999977,9.224784599999989,45.73492200000004,9.252007000000065,2.44,300
212480035,Line_212480035,132,6,Unknown,45.74811010000005,9.290739300000064,45.746876899999904,9.29394850000004,0.28,300
212480038,Bulciago-Lecco,132,3,Unknown,45.746876899999904,9.29394850000004,45.74769849999992,9.29515770000004,0.13,300
212487722,Line_212487722,132,3,Unknown,45.64782739999994,9.532044199999994,45.670988600000896,9.817288900000007,22.32,300
212487724,Line_212487724,132,3,Unknown,45.69591089999986,9.401910800000076,45.72307189999986,9.408824500000074,3.07,300
212487725,Line_212487725,132,3,Unknown,45.65857909999999,9.452339000000013,45.68891470000036,9.495796000000004,4.77,300
212487726,Line_212487726,132,3,Unknown,45.65796129999998,9.453695100000012,45.65699350000004,9.453167900000006,0.12,300
212487727,Line_212487727,132,3,Unknown,45.65796129999998,9.453695100000012,45.65690959999993,9.453405300000032,0.12,300
212487728,Line_212487728,132,3,Unknown,45.69557699999993,9.403042100000032,45.69591089999986,9.401910800000076,0.1,300
212487729,Line_212487729,132,6,Unknown,45.66453109999996,9.458581900000018,45.68564289999999,9.422056200000009,3.68,300
212487730,Line_212487730,132,6,Unknown,45.633986299999926,9.488923400000031,45.660344299999984,9.453973200000013,4.0,300
212487731,Line_212487731,132,3,Unknown,45.69557699999993,9.403042100000032,45.69581849999993,9.402357400000033,0.06,300
212488199,Line_212488199,132,3,Unknown,45.603021199999795,9.485967600000007,45.6028363,9.486058799999997,0.02,300
212488201,Line_212488201,132,3,Unknown,45.6029845,9.485812499999998,45.60279809999981,9.485904899999996,0.02,300
212490231,Line_212490231,132,6,Unknown,45.61534359999982,9.3319243,45.63254849999996,9.354444600000024,2.59,300
212490232,Line_212490232,132,6,Unknown,45.61534359999982,9.3319243,45.61396789999997,9.332929500000024,0.17,300
212490233,Line_212490233,132,3,Unknown,45.63816429999978,9.360173499999995,45.63744019999979,9.441081599999992,6.29,300
212490234,Line_212490234,132,3,Unknown,45.632302299999964,9.355818000000024,45.63254849999996,9.354444600000024,0.11,300
212490235,Line_212490235,132,3,Unknown,45.63254849999996,9.354444600000024,45.632192399999965,9.355789300000025,0.11,300
212490236,Line_212490236,132,6,Unknown,45.61396789999997,9.332929500000024,45.605447199999816,9.329126200000003,0.99,300
212490237,Line_212490237,132,3,Unknown,45.62578569999997,9.345883200000022,45.63033049999997,9.343190000000023,0.55,300
212490238,Line_212490238,132,6,Unknown,45.63254849999996,9.354444600000024,45.63816429999978,9.360173499999995,0.77,300
212490239,Line_212490239,132,3,Unknown,45.78975900000059,9.634051599999989,45.799145100000764,9.656063200000007,2.0,300
212490241,Line_212490241,132,6,Unknown,45.78618640000077,9.611074900000009,45.78975900000059,9.634051599999989,1.83,300
212491450,Line_212491450,132,6,Unknown,45.682749700000045,9.095951500000067,45.65545890000002,8.981025399999988,9.43,300
212491451,Line_212491451,220,3,Unknown,45.65419669999999,8.980567700000007,45.6545201,8.981649300000022,0.09,800
212491452,Line_212491452,220,3,Unknown,45.6545201,8.981649300000022,45.65395869999999,8.980790000000008,0.09,800
212491453,Line_212491453,132,6,Unknown,45.657874700000406,8.986642599999966,45.655736799999765,8.980359999999987,0.54,300
212498121,Line_212498121,220,6,Unknown,46.06884960000011,9.540397900000004,46.17123360000013,9.886326700000005,28.99,800
212498122,Line_212498122,132,6,Unknown,45.984665300000046,9.427643400000001,45.98143420000011,9.4353431,0.69,300
212498123,Line_212498123,132,3,Unknown,45.980307200000105,9.434347200000001,45.98143420000011,9.4353431,0.15,300
212498124,Line_212498124,132,3,Unknown,45.98143420000011,9.4353431,45.980248300000106,9.434510700000002,0.15,300
212498125,Line_212498125,220,6,Unknown,46.06884960000011,9.540397900000004,46.06490620000011,9.537790700000004,0.48,800
212498126,Line_212498126,132,3,Unknown,45.98143420000011,9.4353431,45.778785200000414,9.345249699999961,23.59,300
212727590,Line_212727590,132,3,Unknown,45.4352065,8.775771099999988,45.43531190000006,8.777367500000018,0.13,300
212727591,Line_212727591,132,3,Unknown,45.42280450000004,8.757779200000005,45.424028200000144,8.757340000000008,0.14,300
212727592,Line_212727592,132,6,Unknown,45.59869490000002,8.971942499999988,45.651320299999966,8.980573000000035,5.89,300
212738614,Mede - Castelnuovo Scrivia,132,3,Unknown,44.989681599999976,8.893652100000043,45.10060810000008,8.742030700000019,17.15,300
212791229,Line_212791229,132,3,Unknown,45.423391700000394,9.220211099999977,45.425713000000016,9.217582600000007,0.33,300
212791230,Line_212791230,132,6,Unknown,45.40983110000031,9.24425949999999,45.37292950000031,9.314082099999993,6.82,300
212791231,Line_212791231,132,3,Unknown,45.412080800000034,9.235461400000016,45.40802450000003,9.236370000000015,0.46,300
212791233,Line_212791233,132,3,Unknown,45.412080800000034,9.235461400000016,45.40802450000003,9.236370000000015,0.46,300
212791234,Line_212791234,132,6,Unknown,45.40802450000003,9.236370000000015,45.34588910000004,9.13423879999999,10.55,300
