osm_id,name,voltage_kv,cables,circuits,operator,length_km,lon_start,lat_start,lon_end,lat_end
375908001,Sambuca-Partanna,220.0,3,,,0.7,13.019192599999954,37.62162599999996,13.013769399999989,37.62054490000001
375908002,,220.0,,,,0.14,13.644363199999951,37.367612999999956,13.644523899999951,37.367688899999955
375908003,Sambuca-Cattolica Eraclea,220.0,3,,,0.62,13.019482700000001,37.61771789999999,13.019444699999953,37.62143899999995
375908004,Partanna-Partinico,220.0,3,,,0.1,13.055783700000001,38.003960300000124,13.055569299999986,38.00310760000007
375908005,Partanna-Partinico,220.0,3,,,0.13,12.85313709999998,37.696053600000056,12.85355679999998,37.69717570000005
375908006,Partanna-Partinico,220.0,3,,,0.13,12.853614899999977,37.69599520000104,12.85355679999998,37.69717570000005
375908007,Fulgatore-Partanna,220.0,3,,,24.14,12.852980799999983,37.69607500000006,12.672480899999982,37.81671069999999
375916002,Priolo-Chiaramonte Gulfi,380.0,3,,Terna S.p.A.,71.58,14.6431193,37.07980669999999,15.198641199999992,37.131243100000034
375916005,,220.0,3,,,0.05,13.019444699999953,37.62143899999995,13.01974639999998,37.621711500000096
375916006,,220.0,,,,0.04,13.47447319999998,37.444242600000095,13.47449099999998,37.44462040000009
375916007,,380.0,,,,0.06,14.642622900000068,37.07984309999998,14.642584799999995,37.079307699999966
375916008,,220.0,3,,,0.06,13.019498799999983,37.62242970000009,13.019051899999983,37.62206120000009
375916009,,220.0,3,,,0.06,13.019258999999982,37.62260300000009,13.018820399999983,37.62223520000009
375916010,,220.0,3,,,0.05,13.019192599999954,37.62162599999996,13.019503399999982,37.62189320000009
375916011,,220.0,3,,,0.04,14.6423476,37.07809459999999,14.642377999999995,37.07847489999997
375916012,,220.0,,,,0.04,13.47423599999998,37.444257100000094,13.47426199999998,37.44463240000009
375916013,,220.0,3,,,0.04,14.6414027,37.0781661,14.641433499999994,37.07853149999997
375916014,,220.0,,,,0.08,13.47393879999998,37.444649200000086,13.47409449999998,37.444509500000095
375916015,,220.0,,,,0.08,14.64189269999998,37.07837640000008,14.64208149999998,37.07849260000008
375916016,Chiaramonte Gulfi-Ragusa/1-2,150.0,6,2,,0.97,14.6419291,37.0674592,14.642699400000001,37.076163400000006
375916017,,220.0,,,,0.11,13.47461959999998,37.44461370000009,13.475146499999981,37.44416460000009
375916018,,220.0,3,,,0.09,13.019284799999982,37.62188620000009,13.019273399999983,37.62206520000009
375916019,,220.0,,,,0.14,13.47347959999998,37.44454150000009,13.47473619999998,37.444476000000094
375916020,,220.0,,,,0.14,13.47474659999998,37.44460710000009,13.47348989999998,37.44467260000009
375916021,,220.0,3,,,0.14,13.018837699999983,37.62239100000009,13.019838599999979,37.62164250000009
375916022,,220.0,3,,,0.14,13.018725999999983,37.62230620000009,13.01973149999998,37.62155030000009
375916023,,220.0,6,2,,20.75,13.473228700000018,37.44172650000016,13.644782700000025,37.3686998000002
375916024,Favara-Partanna,220.0,3,,,0.07,13.644214500000027,37.368533500000225,13.644782700000025,37.3686998000002
375916025,,220.0,6,2,,0.21,13.473228700000018,37.44172650000016,13.473962399999982,37.44342270000009
375916026,Favara-Cattolica Eraclea,220.0,3,,,0.11,13.473962399999982,37.44342270000009,13.47447319999998,37.444242600000095
375916027,,220.0,3,,,0.05,13.644384800000019,37.368316700000165,13.643993499999993,37.3681241
375916028,Chiaramonte Gulfi-Ragusa/1,220.0,3,,,0.11,14.681203499999976,36.88063119999982,14.68176740000006,36.88147420000047
375916029,Chiaramonte Gulfi-Ragusa/1,220.0,3,,,0.03,14.642174700000002,37.077814700000005,14.6421993,37.0780999
375916030,Chiaramonte Gulfi-Ragusa/2,220.0,3,,,0.1,14.681514299999977,36.880590399999825,14.68176740000006,36.88147420000047
375916031,,220.0,3,,,0.05,13.644730300000026,37.36789180000019,13.644327399999993,37.36769360000001
375916032,Chiaramonte Gulfi-Favara,220.0,3,,,0.06,14.641559699999995,37.07814739999997,14.641415400000001,37.07763759999999
375916033,Chiaramonte Gulfi-Favara,220.0,3,,,0.08,13.64491100000002,37.36767400000017,13.645452500000026,37.36812870000022
375916034,Sambuca-Cattolica Eraclea,220.0,3,,,0.1,13.473962399999982,37.44342270000009,13.47423599999998,37.444257100000094
375922056,,220.0,3,,,0.25,15.171039199999994,37.12751180000002,15.172322599999994,37.12564070000002
375922057,,220.0,3,,,0.26,15.171176199999993,37.12758370000002,15.172491999999995,37.125695400000026
375922059,,150.0,3,,,0.1,15.173190499999944,37.12686359999979,15.172399099999993,37.12646950000002
375922060,,220.0,3,,,0.05,15.171540899999993,37.12752620000002,15.171136099999995,37.12737050000002
375922061,,150.0,3,,,0.1,15.173074399999944,37.12702719999979,15.172244499999994,37.12668860000002
375922062,,220.0,3,,,0.05,15.171565000000026,37.12622189999992,15.172002599999994,37.12639770000002
375922063,,220.0,3,,,0.05,15.171804900000028,37.12588759999991,15.172228999999993,37.12607280000002
375922064,,220.0,3,,,0.05,15.172033000000015,37.125569799999916,15.172450399999995,37.12575510000003
375922065,,220.0,3,,,0.05,15.171323100000023,37.12655889999991,15.171774699999995,37.12672490000002
375922066,,220.0,3,,,0.05,15.171722800000028,37.12600199999991,15.172150399999992,37.12618560000002
375922067,,220.0,3,,,0.05,15.171864100000011,37.12580509999992,15.172294699999993,37.125978600000025
375922068,,220.0,3,,,0.06,15.172713899999993,37.12602690000002,15.172197699999995,37.125814400000024
375922069,,220.0,3,,,0.1,15.171376899999995,37.12729590000002,15.171311399999995,37.12711500000002
375922072,Misterbianco-Melilli/1-2,220.0,6,2,Terna,50.18,15.016842299999972,37.50998580000009,15.170219600000024,37.12583299999996
375922073,Misterbianco-Melilli/2,220.0,3,,Terna S.p.A.,0.16,15.170219600000024,37.12583299999996,15.171565000000026,37.12622189999992
375922074,Melilli-Ragusa/1-2,220.0,6,2,Terna S.p.A.,61.67,14.682133999999976,36.881333599999834,15.171354400000025,37.12549909999996
375924497,,220.0,,,,0.17,15.015930500000012,37.51185790000028,15.015771500000012,37.510302600000266
375924498,,220.0,,,,0.17,15.015933100000012,37.51028810000027,15.016089600000011,37.51184760000028
375924499,Bellolampo-Partinico,220.0,3,,,0.13,13.282639599999975,38.128387399999845,13.281512899999983,38.12858030000004
375924500,Ciminna-Partinico,220.0,3,,,0.1,13.514446399999985,37.87145789999995,13.514875899999982,37.870645399999944
375924501,,220.0,3,,,0.04,15.273962200000028,38.18367100000007,15.274321199999969,38.1837239
375924502,,220.0,3,,,0.02,15.284684700000033,38.202108700000004,15.284651300000029,38.20190890000022
375924503,,220.0,,,,0.06,15.015804500000014,37.51062510000026,15.016310999999988,37.51057750000019
375924504,,220.0,3,,,0.03,13.731786099999999,37.96741890000012,13.731866099999973,37.96771159999986
375924505,,220.0,,,,0.05,15.015778900000011,37.51037530000026,15.016246299999972,37.51033639999984
375924506,,220.0,,,,0.03,13.732016899999984,37.96784510000006,13.731954999999976,37.96757339999985
375924507,,220.0,3,,,0.05,15.281497099999989,38.18688849999988,15.281983499999969,38.186798700000004
375924508,,220.0,3,,,0.04,13.282709299999977,38.12816159999984,13.283079799999975,38.128235499999846
375924509,,220.0,3,,,0.06,13.513995799999977,37.871316299999876,13.51374459999997,37.871803599999836
375924510,,220.0,,,,0.05,15.016042500000015,37.51137790000026,15.015562900000015,37.511405000000266
375924511,,220.0,3,,,0.03,13.731557799999996,37.96745090000011,13.731627899999975,37.96774859999985
375924512,,220.0,,,,0.05,15.015869000000015,37.51125630000026,15.016319000000015,37.51122300000026
375924513,,220.0,3,,,0.04,13.282564399999975,38.12861669999984,13.282947999999985,38.12869350000006
375924514,,220.0,3,,,0.03,13.732877899999986,37.96723980000007,13.732941199999972,37.96754449999986
375924515,,220.0,3,,,0.05,15.281608100000003,38.187116000000195,15.282060399999969,38.1870387
375924516,,220.0,,,,0.05,15.016016700000014,37.51112100000026,15.015555100000014,37.511154700000255
375924517,,220.0,,,,0.05,15.016054500000015,37.51149810000027,15.015573300000014,37.51153320000027
375924518,,220.0,,,,0.05,15.015843400000014,37.51100550000026,15.016285200000015,37.51097680000026
375924519,,220.0,3,,,0.06,13.513510599999979,37.87116169999991,13.513266399999967,37.8716559999998
375924520,,220.0,,,,0.05,15.015990900000014,37.51086340000026,15.015529000000015,37.51090030000026
375924521,,220.0,,,,0.05,15.015952400000012,37.51048020000026,15.015502900000012,37.51051150000026
375924522,,220.0,,,,0.09,15.015920700000011,37.51176140000028,15.016067000000012,37.51162240000028
375924523,,220.0,3,,,0.47,15.281688600000004,38.18750370000019,15.2792968,38.190583999999795
375924524,,220.0,3,,,0.46,15.281805200000003,38.18787410000009,15.2795586,38.190498799999794
375924525,Sorgente-Misterbianco,220.0,3,,Terna S.p.A.,0.1,15.014666899999972,37.511330500000085,15.015573300000014,37.51153320000027
375924526,Sorgente-Misterbianco,220.0,3,,Terna S.p.A.,0.14,15.282541900000004,38.18746000000019,15.283734300000033,38.1870838
375924527,Sorgente-Misterbianco,220.0,3,,Terna S.p.A.,0.14,15.282466700000004,38.187208400000195,15.283734300000033,38.1870838
375924529,Bellolampo-Caracoli,220.0,3,,,0.15,13.73124939999999,37.9675058000001,13.731231199999982,37.96618320000006
375924530,Bellolampo-Caracoli,220.0,3,,,0.04,13.282764899999984,38.12792090000006,13.282417299999985,38.12796110000006
375924531,,220.0,3,,,0.05,15.281980000000033,38.1884829,15.281587600000034,38.1887751
375924532,,220.0,3,,,0.14,15.284220700000029,38.20216070000021,15.284262800000034,38.2009411
375924533,,220.0,3,,,0.05,15.282018600000004,38.188599500000194,15.281587600000034,38.1887751
375924534,Termini Imerese Centrale-Caracoli,220.0,3,,,0.16,13.732324999999975,37.96778829999985,13.732577899999997,37.969233700000096
375924535,Sorgente-Corriolo,220.0,3,,,0.02,15.273903999999956,38.18389919999997,15.273712900000028,38.183791200000066
375924536,Ciminna-Caracoli,220.0,3,,,0.15,13.7320974,37.96736070000011,13.731590399999986,37.96613230000007
375924537,Ciminna-Caracoli,220.0,3,,,0.11,13.513274299999972,37.87110779999987,13.513826299999984,37.87030249999995
375924538,Elettrodotto Sorgente - Paradiso,380.0,3,,Terna S.p.A.,33.27,15.284444600000027,38.18847270000007,15.561233600000007,38.22854639999999
375924539,Elettrodotto Sorgente - Paternò,380.0,3,,Terna,108.57,15.284334000000033,38.18807820000001,14.885340900000003,37.539581800000114
375924540,Sorgente - Duferdofin,220.0,3,,,3.16,15.282578300000027,38.18758160000007,15.305572400000063,38.20185260000041
375924541,Sorgente-Caracoli,220.0,3,,Terna S.p.A.,0.11,13.732641699999983,37.967276700000056,13.732665299999983,37.96629330000006
375927658,,380.0,,,,0.48,11.797349399999971,42.165103000000286,11.801668599999973,42.16555160000029
375927659,,220.0,,,,0.14,11.815916999999972,42.13682460000028,11.816229299999973,42.135645100000296
375927660,,220.0,,,,0.14,11.816087599999973,42.13688300000028,11.816407799999974,42.1356743000003
375927661,,380.0,,,,0.48,11.797342999999971,42.16529660000028,11.80161769999997,42.1657499000003
375927662,,380.0,,,,0.22,11.817104999999971,42.13742530000029,11.817635799999973,42.1354903000003
375927663,,380.0,,,,0.22,11.817387099999973,42.1354518000003,11.816856299999971,42.13739510000029
375927664,Santa Lucia-Civitavecchia RFI,132.0,3,,,4.97,11.815216199999973,42.1356977000003,11.788295900000016,42.10365779999998
375927665,,0.0,,,,0.04,11.815216199999973,42.1356977000003,11.815591499999973,42.1357483000003
375927666,,220.0,,,,0.06,11.816085999999974,42.1361863000003,11.816609899999971,42.136273800000296
375927667,,380.0,,,,0.06,11.799648199999972,42.165341800000284,11.79951899999998,42.16585919999997
375927668,,380.0,,,,0.06,11.799119999999972,42.16528690000028,11.79903249999998,42.165794899999966
375927669,,380.0,,,,0.06,11.798592299999973,42.16523210000028,11.798481999999979,42.16574769999996
375927670,,380.0,,,,0.06,11.798072099999972,42.16517810000028,11.797965399999981,42.16568659999997
375927671,,220.0,,,,0.06,11.816293899999975,42.1361043000003,11.815799799999953,42.13602959999993
375927672,,380.0,,,,0.09,11.817390199999974,42.13638560000029,11.816609899999971,42.136273800000296
375927673,,380.0,,,,0.05,11.80144779999997,42.1657319000003,11.80151989999998,42.16525079999997
375927675,,380.0,,,,0.06,11.80093009999997,42.1656770000003,11.801015099999978,42.165179399999964
375927676,,380.0,,,,0.06,11.797530499999972,42.165121800000286,11.797430099999978,42.165619599999964
375927677,,380.0,,,,0.05,11.800390899999972,42.1656198000003,11.80047339999998,42.165139399999966
375927678,,380.0,,,,0.06,11.800174200000022,42.16539639999982,11.80005189999998,42.165921999999966
375927679,,220.0,,,,0.09,11.816357799999972,42.13586310000031,11.815591499999973,42.1357483000003
375927680,,220.0,,,,0.05,11.816388099999973,42.135748500000304,11.815906799999953,42.13567399999993
375927682,,380.0,,,,0.07,11.817345699999972,42.1356036000003,11.817959599999982,42.13569449999995
375927684,,220.0,,,,0.05,11.816164799999974,42.13659160000028,11.815697199999953,42.13651719999993
375927686,,380.0,,,,0.07,11.817611699999983,42.13697499999996,11.816992499999973,42.13689650000028
375927688,,380.0,,,,0.07,11.817242999999973,42.135979600000304,11.817840799999983,42.13605949999995
375927689,,380.0,,,,0.09,11.817541299999972,42.135835000000306,11.816767399999973,42.1357113000003
375927691,,380.0,,,,0.07,11.817192799999974,42.1361633000003,11.81779469999998,42.13622469999996
375927692,,380.0,,,,0.07,11.817092399999973,42.13653100000028,11.817683199999935,42.13662240000012
375927693,,220.0,,,,0.05,11.816205299999973,42.136438800000285,11.815731999999953,42.13638449999993
375927695,,380.0,,,,0.07,11.817040199999973,42.13672180000028,11.817650599999983,42.13679329999996
375927697,,220.0,,,,0.05,11.816233399999973,42.13633240000029,11.815770699999952,42.13626719999993
375927698,,380.0,,,,0.07,11.817192699999971,42.13710570000028,11.816538999999972,42.137021200000284
375927700,,380.0,,,,0.17,11.81713079999997,42.13733160000029,11.816880499999971,42.137306500000285
375927701,,220.0,,,,0.09,11.815933599999973,42.13676200000028,11.816144599999973,42.13666760000028
375927702,,380.0,3,,,0.09,11.818530499999982,42.13653439999995,11.81779469999998,42.13622469999996
376146195,,0.0,,,,1.77,9.612240599999932,45.73713820000248,9.596546900000057,45.73490040000026
376206208,,0.0,,,,1.23,14.840375600000073,41.35461790000006,14.83853690000008,41.36373500000006
376206209,,0.0,,,,0.2,14.83853690000008,41.36373500000006,14.83904890000007,41.36529820000004
376251298,,220.0,,,,0.21,12.687868499999956,42.55790610000088,12.688607199999952,42.556158700000886
376251301,,220.0,,,,0.21,12.688428799999953,42.55612790000089,12.687698499999955,42.55786500000088
376251303,,220.0,,,,0.07,12.687338499999955,42.55751440000088,12.687979299999956,42.55764410000088
376251304,,220.0,,,,0.06,12.687716900000007,42.55691359999999,12.688248599999955,42.557007100000895
376251305,,220.0,,,,0.06,12.688083499999955,42.55739760000089,12.687583300000032,42.55729500000241
376251306,,220.0,,,,0.07,12.687399899999955,42.55739540000089,12.688031699999955,42.557520100000886
376251307,,220.0,,,,0.06,12.687685800000033,42.55701870000241,12.688203999999955,42.55711250000089
376251308,,220.0,,,,0.06,12.688325399999956,42.55682540000089,12.687818299999956,42.556719300000886
376251309,,220.0,,,,0.06,12.688426099999955,42.556587300000885,12.687924299999954,42.55647500000089
376251310,,220.0,,,,0.09,12.688541499999953,42.556314300000885,12.688310399999954,42.55640960000089
376273074,,60.0,3,,,22.22,11.530669100000033,46.594743200000046,11.397230500000044,46.49436699999971
376351171,,0.0,,,,0.16,12.69887540000005,42.551857399999875,12.697854400000049,42.550837699999875
376351172,,0.0,,,,0.27,12.69903770000005,42.55189109999988,12.697395800000049,42.550104399999874
376351173,,380.0,,,,0.07,13.70342399999999,42.59865530000001,13.70395780000004,42.59837440000025
376351174,,380.0,,,,0.06,13.703628999999989,42.598831400000016,13.704148800000041,42.598580500000246
376351175,,380.0,,,,0.07,13.702988299999989,42.59820250000001,13.70354770000004,42.59793170000025
376351176,,380.0,,,,0.14,13.70347720000004,42.59819380000025,13.703841900000041,42.598249200000254
376351177,,380.0,,,,0.13,13.704214500000042,42.59865140000024,13.703423400000041,42.597797500000254
376351178,,380.0,,,,0.13,13.704001100000042,42.598765900000245,13.703201200000041,42.597892400000255
376351181,Villavalle-San Giacomo 220,220.0,3,,,106.08,12.687854100000006,42.55660909999999,13.558778799999946,42.53475149999979
376502659,,380.0,,,,0.29,17.32148400000004,40.53153590000024,17.324041700000038,40.531185900000246
376502660,,380.0,,,,0.4,14.228047600000039,41.035265400000235,14.231573600000042,41.03447610000025
376502661,,380.0,,,,0.4,14.22812320000004,41.03545410000024,14.231647800000042,41.034668000000245
376502662,,380.0,,,,0.29,17.32143690000004,40.53135700000025,17.32401500000003,40.53100410000024
376502664,,220.0,,,,0.36,14.369996600000041,41.01892110000025,14.37327780000004,41.01883930000026
376502665,,220.0,,,,0.36,14.373284400000042,41.01897550000025,14.370003200000042,41.01905730000024
376502666,Capriati-Santa Maria Capua Vetere,220.0,3,,,0.15,14.228874600000058,41.037881099999865,14.228874400000057,41.036567799999865
376502667,Fratta-Santa Maria Capua Vetere,220.0,3,,,0.12,14.228461100000057,41.037693199999865,14.228388900000057,41.036659599999865
376502668,Aversa-Santa Maria Capua Vetere,220.0,3,,,0.11,14.228461100000057,41.037693199999865,14.228229900000038,41.03669400000025
376502669,Presenzano-Santa Maria Capua Vetere,220.0,3,,,0.14,14.228549900000038,41.036626600000254,14.228874600000058,41.037881099999865
376502670,,220.0,,,,0.04,14.30099980000004,40.90984960000025,14.30137760000004,40.90997550000025
376502672,,380.0,,,,0.07,17.323932100000032,40.53101550000024,17.32407110000004,40.53160230000024
376502674,,220.0,,,,0.05,14.352751899999996,40.92227940000003,14.35320350000004,40.922327400000256
376502676,,220.0,,,,0.04,14.30116710000004,40.909585200000244,14.301534000000041,40.90971450000025
376502678,,220.0,,,,0.05,14.35368050000004,40.92207880000026,14.35325920000004,40.922033700000256
376502680,,220.0,,,,0.04,14.30083280000004,40.91011290000025,14.301206500000038,40.910250200000256
376502682,,220.0,,,,0.04,14.301099100000041,40.90969260000025,14.301405600000066,40.90981079999975
376502685,,220.0,,,,0.04,14.30092510000004,40.90996750000025,14.30128190000003,40.91008960000008
376502687,,220.0,,,,0.04,14.35285140000008,40.922115199999624,14.353236100000041,40.92215570000025
376502689,,220.0,,,,0.04,14.35318040000004,40.922449600000256,14.35279320000004,40.922408800000255
376502692,,220.0,,,,0.04,14.372139099999934,41.01862729999977,14.372151300000041,41.01900370000025
376502693,,220.0,,,,0.04,14.228549900000038,41.036626600000254,14.22841200000004,41.036260300000244
376502694,,380.0,,,,0.07,14.230675900000039,41.035318400000236,14.230444300000041,41.03472890000024
376502695,,380.0,,,,0.07,17.32307380000003,40.53066980000024,17.32322260000004,40.53129790000024
376502696,,220.0,,,,0.05,14.371592500000041,41.01934160000025,14.37157170000004,41.01888180000025
376502697,,380.0,,,,0.06,14.22926880000004,41.035198600000236,14.22906270000005,41.03467479999986
376502698,,220.0,,,,0.05,14.372410200000042,41.01932740000025,14.372386400000039,41.018861500000256
376502699,,220.0,,,,0.04,14.228229900000038,41.03669400000025,14.22808990000004,41.03633190000025
376502700,,380.0,3,,,0.06,14.98174160000008,40.64441939999963,14.982130500000007,40.64485430000048
376502701,,380.0,,,,0.07,17.32204820000004,40.53187380000024,17.32191040000004,40.53129210000024
376502702,,380.0,,,,0.05,17.322925100000035,40.53115330000024,17.323028599999958,40.531590200000124
376502703,,220.0,,,,0.04,14.37122430000008,41.01865039999961,14.371242000000041,41.01902640000024
376502704,,220.0,,,,0.04,14.37064780000008,41.01866499999961,14.370668700000042,41.01904070000024
376502705,,220.0,,,,0.04,14.228874400000057,41.036567799999865,14.22872780000004,41.03619000000024
376502706,,380.0,,,,0.07,17.323715500000038,40.53123050000024,17.323565500000033,40.53059710000024
376502707,,380.0,,,,0.05,17.323435600000035,40.53108340000024,17.32354709999996,40.531554300000124
376502708,,380.0,,,,0.07,17.32270850000004,40.531368300000246,17.32256180000003,40.53074890000024
376502709,,220.0,,,,0.03,14.37181160000004,41.01877760000026,14.371819900000041,41.019012000000245
376502710,,380.0,,,,0.07,17.32165520000004,40.531512400000246,17.321509400000032,40.530896900000236
376502711,,380.0,,,,0.07,14.231181100000041,41.03520620000024,14.230951300000042,41.03461540000025
376502712,,220.0,,,,0.12,14.37198410000004,41.01887160000025,14.37198980000004,41.019007800000246
376502713,,220.0,,,,0.04,14.228388900000057,41.036659599999865,14.228250200000039,41.036296300000245
376502714,,220.0,,,,0.06,14.22861600000004,41.03634180000025,14.22841370000004,41.03582080000024
376502715,,380.0,,,,0.07,14.22967090000004,41.035541600000236,14.229442400000039,41.034953200000245
376502716,,220.0,,,,0.04,14.370821099999935,41.01866059999977,14.370834500000042,41.01903660000024
376502717,,380.0,,,,0.05,17.32240010000004,40.53122510000024,17.322505399999958,40.531669900000125
376502718,,220.0,,,,0.05,14.371015800000041,41.01937660000025,14.37099200000004,41.01889630000025
376502719,,380.0,,,,0.06,14.23107220000005,41.034228499999855,14.231276400000041,41.03475080000024
376502720,,220.0,,,,0.04,14.370410799999934,41.01867099999977,14.370423800000042,41.01904680000024
376502721,,220.0,,,,0.04,14.372953799999934,41.01860669999977,14.372970300000041,41.01898330000025
376502722,,380.0,,,,0.07,14.22841370000004,41.03582080000024,14.22818600000004,41.035234400000235
376502723,,380.0,,,,0.06,14.23057110000005,41.034346199999845,14.23077320000004,41.03486300000024
376502724,,220.0,,,,0.04,14.370256700000041,41.01905100000024,14.370241699999934,41.01867519999977
376502727,,220.0,,,,0.08,14.228936200000039,41.03627170000024,14.22904910000004,41.03611850000024
376502728,,380.0,,,,0.12,14.23026890000004,41.03497550000024,14.229946200000041,41.03484040000024
376502729,,220.0,,,,0.06,14.35316850000004,40.922512200000256,14.353271800000039,40.921967300000254
376502730,,220.0,,,,0.1,14.300719500000039,40.91029250000025,14.30120820000004,40.909520300000246
376502731,,220.0,,,,0.16,14.22939630000004,41.03604120000024,14.22799020000004,41.03635410000025
376502732,,220.0,,,,0.16,14.228036500000037,41.036468700000256,14.22944780000004,41.03615970000024
376503265,,380.0,3,,,0.55,8.747896299999992,46.06813789999993,8.751688500000025,46.067245399999976
376503274,,380.0,3,,,0.41,8.747646199999993,46.06790509999992,8.750865000000019,46.067392899999994
376574833,,380.0,,,,0.27,9.45046969999998,45.65641159999977,9.452794299999981,45.65557819999975
376574834,,380.0,,,,0.28,9.45292529999998,45.655748799999756,9.45057359999998,45.65659179999977
376574835,,380.0,,,,0.29,9.438975699999986,45.331943899999764,9.43782509999998,45.33428459999974
376574836,,380.0,,,,0.29,9.43756569999998,45.33420859999974,9.438714499999985,45.331871499999764
376574837,,132.0,3,,,0.13,9.440067800000042,45.33336399999983,9.441085300000042,45.33394979999983
376574838,,380.0,3,,,0.11,9.437162299999986,45.332375899999754,9.43814059999997,45.33257299999994
376574839,,380.0,3,,,0.09,9.43636069999998,45.33398889999974,9.437209399999968,45.33401649999994
376574840,,132.0,3,,,0.09,9.439696600000042,45.33411479999984,9.440467200000041,45.33446669999984
376574842,,380.0,3,,,0.11,9.436904699999983,45.332894399999745,9.437867399999972,45.333129099999944
376574844,Grosio-Verderio,220.0,3,,,0.15,10.268466199999995,46.291863799999824,10.26722689999998,46.29244079999977
376574845,,380.0,3,,,0.09,9.436633099999982,45.33344079999974,9.437391099999969,45.33363609999994
376574846,,380.0,,,,0.05,9.43814059999997,45.33257299999994,9.438610399999986,45.332687099999745
376574847,,380.0,,,,0.05,9.437867399999972,45.333129099999944,9.438336999999983,45.33324319999974
376574848,,220.0,3,,,0.33,9.450670900000004,45.652043500000026,9.452179699999983,45.654609799999754
376574850,,220.0,3,,,0.47,10.04705669999992,46.060571300000426,10.05127849999992,46.06093320000043
376574851,Sant'Angelo Lodigiano-Tavazzano,132.0,3,,,1.59,9.440602500000042,45.332340799999834,9.432578200000055,45.32548130000031
376574852,,380.0,,,,0.05,9.438530099999987,45.332246599999756,9.438975099999986,45.332354699999755
376574853,,220.0,,,,0.04,9.452228499999983,45.654964199999746,9.452018599999983,45.65466669999975
376574854,,380.0,,,,0.07,9.453016899999948,45.6561019,9.45266639999998,45.655624099999756
376574855,,380.0,,,,0.08,9.452038199999981,45.65653899999977,9.451637499999979,45.65599289999976
376574856,,220.0,,,,0.04,9.451853199999984,45.65472079999975,9.452064799999981,45.65502059999975
376574857,,380.0,,,,0.09,9.438796099999982,45.33356159999974,9.437980999999983,45.33336359999974
376574858,,380.0,,,,0.09,9.438437499999985,45.332434999999755,9.439225799999987,45.33262649999975
376574859,,380.0,,,,0.08,9.437391099999969,45.33363609999994,9.43806359999998,45.33379939999974
376574860,,220.0,,,,0.06,9.451655599999981,45.655580299999755,9.451336399999981,45.655127899999755
376574861,,220.0,3,,,1.36,9.43999379999997,45.331999399999944,9.430315899999984,45.33244629999975
376574862,,380.0,,,,0.08,9.438888200000044,45.33318099999983,9.438157999999984,45.33300359999975
376574863,,220.0,,,,0.04,9.452179699999983,45.654609799999754,9.452390399999983,45.65490839999975
376574864,,380.0,,,,0.09,9.4394597,45.332167299999966,9.438663999999987,45.33197399999976
376574865,,380.0,,,,0.08,9.437877199999981,45.33417879999974,9.437209399999968,45.33401649999994
376574866,,380.0,,,,0.07,9.450645199999979,45.65634869999977,9.451001400000008,45.65683420000008
376574867,,380.0,,,,0.09,9.438255399999985,45.33280549999974,9.439063599999983,45.33300179999975
376574868,,380.0,,,,0.08,9.43859929999997,45.33373379999994,9.437884399999982,45.33356019999974
376574869,,380.0,,,,0.07,9.45201889999998,45.65607369999976,9.451655599999981,45.655580299999755
376574870,,220.0,,,,0.04,9.451903999999981,45.655076099999754,9.451689999999985,45.65477279999975
376574871,,380.0,,,,0.08,9.452832099999979,45.65627649999976,9.45241859999998,45.655712899999756
376574872,,220.0,,,,0.04,9.430136699999984,45.33249039999975,9.430308299999984,45.332794699999745
376574873,,380.0,,,,0.08,9.43841739999997,45.33410409999994,9.43770239999998,45.33393049999974
376574874,,380.0,,,,0.07,9.450887899999978,45.65626169999976,9.45128459999998,45.65680239999977
376574875,,220.0,,,,0.08,9.430645099999985,45.33270509999974,9.430746899999985,45.33254309999975
376574876,,220.0,,,,0.08,9.451583299999982,45.65518659999976,9.451658999999982,45.65501669999975
376574877,,380.0,,,,0.12,9.451323699999978,45.656322999999766,9.451399899999979,45.65607809999976
376574878,,380.0,,,,0.1,9.452304299999993,45.65541639999999,9.452278299999978,45.65598069999976
376574879,,220.0,,,,0.1,9.429985899999984,45.332880399999745,9.429474699999997,45.33219539999998
376574880,,220.0,,,,0.1,9.23586369999998,45.51339479999975,9.23497879999998,45.513203899999745
376574881,,220.0,,,,0.11,9.235760099999982,45.51384589999975,9.234809699999982,45.513637799999756
376574882,,220.0,,,,0.1,9.236057599999981,45.51297619999974,9.23515549999998,45.51278159999974
376574883,,220.0,,,,0.1,9.23527919999998,45.51257599999974,9.23614839999998,45.51276349999974
376574884,,220.0,,,,0.14,9.430171699999985,45.33283099999974,9.429408500000031,45.332073500000305
376574885,,220.0,,,,0.1,9.23490389999998,45.51341789999975,9.235753299999981,45.513601199999755
376574886,,220.0,,,,0.1,9.23510479999998,45.51298419999974,9.235974299999981,45.513171699999745
376574887,,220.0,,,,0.13,9.430923399999987,45.332631099999745,9.429834099999983,45.33292079999975
376574889,,220.0,,,,0.12,9.429806099999984,45.33279149999974,9.430853499999985,45.332514999999745
376574890,,220.0,,,,0.14,9.451314399999982,45.655279299999755,9.452483799999984,45.65487619999975
376574891,,220.0,,,,0.16,9.23575499999998,45.512537299999735,9.235191699999982,45.513819399999754
376574892,,220.0,,,,0.16,9.235365799999983,45.51385929999975,9.235929599999979,45.51257579999974
376574893,,220.0,,,,0.14,9.452408399999985,45.65475839999975,9.451214699999982,45.655169899999756
