osm_id,name,lon,lat,voltage_kv,operator,substation_type
403602068,Sant'Elena,13.060569145000025,43.46156686500015,132.0,e-distribuzione S.p.A.,distribution
403604907,FS Rocca Priora,13.371999712500042,43.64048578750023,132.0,RFI,distribution
403604908,,13.371487155555595,43.6402919333336,0.0,,
403604909,Agip Marche,13.355596266666694,43.63936336666692,132.0,Agip Petroli,industrial
403611142,,13.372535640000052,43.64079232000014,0.0,,
403611979,Ancona Zona Industriale,13.497723616666716,43.613943950000156,132.0,e-distribuzione S.p.A.,distribution
403695634,,10.224727039999996,45.576940500000056,0.0,,
403695636,,10.22419209999999,45.5763198800001,0.0,,
403698326,,18.20446040000006,40.133093400003716,0.0,,minor_distribution
403698646,,18.207359700000055,40.137613000004215,0.0,,minor_distribution
403698693,,18.185799000000003,40.126968680000324,0.0,,minor_distribution
403698843,,18.199561560000006,40.143468320000785,0.0,,minor_distribution
403698978,,18.206600880000067,40.129620660003184,0.0,,minor_distribution
403699011,,18.204305300000073,40.1323877400036,0.0,,minor_distribution
403699174,,18.202651020000065,40.12970204000324,0.0,,minor_distribution
403699222,,18.205140140000005,40.14796170000088,0.0,,minor_distribution
403699445,,18.18481928000003,40.12665134000271,0.0,,minor_distribution
403699509,,18.205471700000007,40.12691710000026,0.0,,minor_distribution
403699607,,18.200704520000073,40.13565622000389,0.0,,minor_distribution
403699656,,18.191476180000073,40.12636170000297,0.0,,minor_distribution
403705482,,18.19659145999999,40.10981088000015,0.0,,minor_distribution
403705627,,18.20756316000003,40.1003036400018,0.0,,minor_distribution
403705636,,18.20320554000004,40.10311214000223,0.0,,minor_distribution
403705700,,18.203683519999938,40.11446810000079,0.0,,minor_distribution
403705775,,18.202334560000047,40.104322180002384,0.0,,minor_distribution
403705782,,18.199847880000036,40.100890260001925,0.0,,minor_distribution
403705932,,18.201932240000037,40.10126656000195,0.0,,minor_distribution
403706000,,18.202172520000037,40.101237100001946,0.0,,minor_distribution
403706107,,18.192693660000046,40.10477516000239,0.0,,minor_distribution
403706186,,18.201175139999766,40.12127320000234,0.0,,minor_distribution
403706264,,18.18591574000004,40.107556840002715,0.0,,minor_distribution
403706328,,18.20055150000003,40.10589602000244,0.0,,minor_distribution
403706433,,18.20761360000002,40.1015688400018,0.0,,minor_distribution
403712554,,18.211158879999992,40.101091220001464,0.0,,minor_distribution
403712662,,18.22362653999998,40.10014966000145,0.0,,minor_distribution
403712696,,18.21616152000001,40.1238295000026,0.0,,minor_distribution
403712708,,18.211091559999982,40.100784520001454,0.0,,minor_distribution
403712811,,18.219994419999995,40.099335520001446,0.0,,minor_distribution
403712849,,18.221109399999996,40.09983530000145,0.0,,minor_distribution
403719964,,18.218485480000133,40.14529342000283,0.0,,minor_distribution
403719975,,18.24359658000008,40.13185884000174,0.0,,minor_distribution
403720139,,18.21342650000006,40.12968074000071,0.0,,minor_distribution
403720175,,18.20966876000008,40.1347264600019,0.0,,minor_distribution
403720320,,18.209845860000108,40.14167762000223,0.0,,minor_distribution
403720327,,18.2122206000001,40.13781692000199,0.0,,minor_distribution
403728430,,18.125032159999915,40.13099508000432,0.0,,minor_distribution
403728461,,18.12923049999999,40.14376916000051,0.0,,minor_distribution
403728526,,18.136052419999977,40.135787580002145,0.0,,minor_distribution
403728669,,18.140516019999904,40.13957058000365,0.0,,minor_distribution
403728697,,18.12549417999994,40.13341160000063,0.0,,minor_distribution
403728796,,18.13665649999992,40.137944480003235,0.0,,minor_distribution
403728956,,18.14166857999998,40.14609006000154,0.0,,minor_distribution
403728998,,18.147820179999947,40.13177644000531,0.0,,minor_distribution
403729210,,18.129046219999925,40.134066320000905,0.0,,minor_distribution
403729250,,18.153198579999962,40.13595272000224,0.0,,minor_distribution
403729280,,18.143134160000123,40.12859810000579,0.0,,minor_distribution
403729495,,18.127197639999924,40.13378024000077,0.0,,minor_distribution
403729520,,18.14044683999999,40.12885916000006,0.0,,minor_distribution
403729806,,18.13688719999995,40.13620716000243,0.0,,minor_distribution
403729880,,18.12535585999998,40.135593480001994,0.0,,minor_distribution
403730127,,18.131022419999937,40.13877854000342,0.0,,minor_distribution
403730292,,18.140268533333316,40.143453050000396,0.0,,minor_distribution
403730351,,18.13178791666675,40.12648075000356,0.0,,minor_distribution
403732614,,17.96224619999996,40.31366592000242,0.0,,minor_distribution
403732708,,17.994222140000005,40.31727396000001,0.0,,minor_distribution
403732744,,17.99437761999996,40.2991969000024,0.0,,minor_distribution
