osm_id,name,lon,lat,capacity_mw,carrier,source_raw,operator,power_type
4044969814,,11.533334999999985,42.359254800000464,120.0,CCGT,gas,Enel,generator
4044969815,,11.533535299999985,42.359536400000465,120.0,CCGT,gas,Enel,generator
4045001643,,18.031825499999975,40.56162830000045,660.0,coal,coal,,generator
4045001644,,18.032832399999975,40.56188920000045,660.0,coal,coal,,generator
4045001645,,18.033866099999976,40.56215710000045,660.0,coal,coal,,generator
4045001646,,18.034813499999977,40.562402600000446,660.0,coal,coal,,generator
4046914114,,8.306008500000017,40.845771100002146,300.0,coal,coal,,generator
4046916854,,12.58992080000002,37.87671560000217,106.0,CCGT,gas,,generator
4046916855,,12.589695500000019,37.87701840000217,106.0,CCGT,gas,,generator
4046925387,,17.033632500000024,39.101980700002166,407.0,CCGT,gas,,generator
4046925388,,17.032109000000023,39.10227630000217,407.0,CCGT,gas,,generator
4046986322,,12.248479000000023,45.430270500002166,160.0,other,coal;gas,,generator
4046986323,,12.247647500000022,45.43027430000217,160.0,other,coal;gas,,generator
4046986324,,12.246164200000022,45.430366500002165,320.0,other,coal;gas,,generator
4046986325,,12.245332800000023,45.43037030000217,320.0,other,coal;gas,,generator
4046986326,,12.243980900000023,45.43167100000217,16.0,other,hydrogen,,generator
4047143320,,14.564209200000022,42.04985330000217,420.0,CCGT,gas,,generator
4047143321,,14.563538700000022,42.05041490000217,420.0,CCGT,gas,,generator
4057922679,,14.96863899999991,41.312828100001376,0.6,wind,wind,,generator
4062635247,,15.449120800000035,41.20195010000029,2.3,wind,wind,,generator
4062635304,,15.44797820000004,41.2037724000003,2.3,wind,wind,,generator
4062635362,,15.446266900000042,41.2055927000003,2.3,wind,wind,,generator
4062635616,,15.439314700000033,41.21214870000031,2.3,wind,wind,,generator
4062635713,,15.446921400000027,41.2134905000003,2.3,wind,wind,,generator
4062635748,,15.443009400000028,41.21468600000031,2.3,wind,wind,,generator
4062635751,,15.438815800000029,41.21473140000032,2.3,wind,wind,,generator
4062635792,,15.440638300000028,41.21608520000033,2.3,wind,wind,,generator
4062635915,,15.44056730000002,41.21827330000035,2.3,wind,wind,,generator
4093634080,,15.070679999999987,41.33626600000003,0.9,wind,wind,,generator
4093634081,,15.069891399999987,41.33749050000003,0.9,wind,wind,,generator
4433107990,Parco Eolico Tivano Torre T21,15.81351239999999,41.03912890000064,2.0,wind,wind,,generator
4433108389,Parco Eolico Tivano Torre T22,15.80861299999999,41.03889900000064,2.0,wind,wind,,generator
4433108390,Parco Eolico Tivano Torre T09,15.81756099999999,41.04005700000064,2.0,wind,wind,,generator
4435580389,Parco Eolico Tivano Torre T14,15.796399999999991,41.02681100000005,2.0,wind,wind,,generator
4435583489,Parco Eolico Tivano Torre T05,15.803190999999991,41.03553800000005,2.0,wind,wind,,generator
4445059993,Parco Eolico Tivano Torre T28,15.799628000000029,41.02915800000064,2.0,wind,wind,,generator
4446419255,,10.842762699999998,45.47826080000043,18.0,hydro,hydro,Hydro Dolomiti Energia,generator
4446419256,,10.842655199999998,45.47834250000043,18.0,hydro,hydro,Hydro Dolomiti Energia,generator
4446419257,,10.842541099999998,45.47840560000043,18.0,hydro,hydro,Hydro Dolomiti Energia,generator
4448098643,GR2,11.061947600000021,45.88022950000022,2.0,hydro,hydro,Hydro Dolomiti Energia,generator
4448098644,GR1,11.06197550000002,45.88032330000022,18.0,hydro,hydro,Hydro Dolomiti Energia,generator
4448741036,,10.997656500000002,45.8106023000002,0.8,hydro,hydro,Hidro Dolomiti Energia,generator
