flowdate,market,hour,period,from,to,maxtransmissionlimitfrom,maxtransmissionlimitto,coefficient
20251220,MGP,14,54,CNOR,CSUD,2183.0000,2795.0000,0.0000
20251220,MGP,14,54,CNOR,NORD,4693.0000,4539.0000,0.0000
20251220,MGP,14,54,CALA,SICI,1562.0000,1537.0000,0.0000
20251220,MGP,14,54,CALA,SUD,2350.0000,1738.0000,0.0000
20251220,MGP,14,54,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,14,54,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,14,55,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,14,55,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,14,55,CALA,SICI,1562.0000,1537.0000,0.0000
20251220,MGP,14,55,CALA,SUD,2350.0000,1738.0000,0.0000
20251220,MGP,14,55,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,14,55,CNOR,CSUD,2183.0000,2795.0000,0.0000
20251220,MGP,14,55,CNOR,NORD,4693.0000,4539.0000,0.0000
20251220,MGP,14,55,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,14,55,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,14,55,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,14,55,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,14,55,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,14,55,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,14,55,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,14,55,CSUD,SUD,2400.0000,4944.0000,0.0000
20251220,MGP,14,55,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,14,55,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,14,55,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,14,55,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,14,55,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,14,55,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,14,56,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,14,56,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,14,56,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,14,56,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,14,56,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,14,56,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,14,56,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,14,56,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,14,56,CSUD,SUD,2400.0000,4944.0000,0.0000
20251220,MGP,14,56,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,14,56,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,14,56,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,14,56,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,14,56,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,14,56,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,14,56,CNOR,CSUD,2183.0000,2795.0000,0.0000
20251220,MGP,14,56,CNOR,NORD,4693.0000,4539.0000,0.0000
20251220,MGP,14,56,CALA,SICI,1562.0000,1537.0000,0.0000
20251220,MGP,14,56,CALA,SUD,2350.0000,1738.0000,0.0000
20251220,MGP,14,56,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,14,56,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,57,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,57,BSP,COUP,740.0000,660.0000,0.0000
20251220,MGP,15,57,CALA,SICI,1580.0000,1546.0000,0.0000
20251220,MGP,15,57,CALA,SUD,2350.0000,1652.0000,0.0000
20251220,MGP,15,57,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,15,57,CNOR,CSUD,1990.0000,2511.0000,0.0000
20251220,MGP,15,57,CNOR,NORD,4129.0000,4277.0000,0.0000
20251220,MGP,15,57,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,15,57,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,15,57,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,57,COUP,XAUS,120.0000,371.0000,0.0000
20251220,MGP,15,57,COUP,XFRA,1995.0000,4211.0000,0.0000
20251220,MGP,15,57,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,15,57,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,15,57,CSUD,SUD,2400.0000,4944.0000,0.0000
20251220,MGP,15,57,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,57,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,15,57,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,15,57,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,15,57,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,15,57,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,15,58,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,15,58,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,15,58,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,15,58,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,15,58,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,15,58,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,58,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,15,58,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,15,58,CSUD,SUD,2400.0000,4944.0000,0.0000
20251220,MGP,15,58,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,58,COUP,XAUS,120.0000,371.0000,0.0000
20251220,MGP,15,58,COUP,XFRA,1995.0000,4211.0000,0.0000
20251220,MGP,15,58,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,15,58,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,15,58,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,15,58,CNOR,CSUD,1990.0000,2511.0000,0.0000
20251220,MGP,15,58,CNOR,NORD,4129.0000,4277.0000,0.0000
20251220,MGP,15,58,CALA,SICI,1580.0000,1546.0000,0.0000
20251220,MGP,15,58,CALA,SUD,2350.0000,1652.0000,0.0000
20251220,MGP,15,58,BSP,COUP,740.0000,660.0000,0.0000
20251220,MGP,15,58,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,59,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,59,BSP,COUP,740.0000,660.0000,0.0000
20251220,MGP,15,59,CALA,SICI,1580.0000,1546.0000,0.0000
20251220,MGP,15,59,CALA,SUD,2350.0000,1652.0000,0.0000
20251220,MGP,15,59,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,15,59,CNOR,CSUD,1990.0000,2511.0000,0.0000
20251220,MGP,15,59,CNOR,NORD,4129.0000,4277.0000,0.0000
20251220,MGP,15,59,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,15,59,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,15,59,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,59,COUP,XAUS,120.0000,371.0000,0.0000
20251220,MGP,15,59,COUP,XFRA,1995.0000,4211.0000,0.0000
20251220,MGP,15,59,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,15,59,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,15,59,CSUD,SUD,2400.0000,4944.0000,0.0000
20251220,MGP,15,59,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,59,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,15,59,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,15,59,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,15,59,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,15,59,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,15,60,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,15,60,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,15,60,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,15,60,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,15,60,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,15,60,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,60,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,15,60,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,15,60,CSUD,SUD,2400.0000,4944.0000,0.0000
20251220,MGP,15,60,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,15,60,COUP,XAUS,120.0000,371.0000,0.0000
20251220,MGP,15,60,COUP,XFRA,1995.0000,4211.0000,0.0000
20251220,MGP,15,60,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,15,60,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,15,60,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,15,60,CNOR,CSUD,1990.0000,2511.0000,0.0000
20251220,MGP,15,60,CNOR,NORD,4129.0000,4277.0000,0.0000
20251220,MGP,15,60,CALA,SICI,1580.0000,1546.0000,0.0000
20251220,MGP,15,60,CALA,SUD,2350.0000,1652.0000,0.0000
20251220,MGP,15,60,BSP,COUP,740.0000,660.0000,0.0000
20251220,MGP,15,60,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,61,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,61,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,16,61,CALA,SICI,1580.0000,1546.0000,0.0000
20251220,MGP,16,61,CALA,SUD,2350.0000,1652.0000,0.0000
20251220,MGP,16,61,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,16,61,CNOR,CSUD,1990.0000,2511.0000,0.0000
20251220,MGP,16,61,CNOR,NORD,4029.0000,4377.0000,0.0000
20251220,MGP,16,61,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,16,61,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,16,61,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,61,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,16,61,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,16,61,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,16,61,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,16,61,CSUD,SUD,2400.0000,5563.0000,0.0000
20251220,MGP,16,61,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,61,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,16,61,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,16,61,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,16,61,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,16,61,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,16,62,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,16,62,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,16,62,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,16,62,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,16,62,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,16,62,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,62,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,16,62,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,16,62,CSUD,SUD,2400.0000,5563.0000,0.0000
20251220,MGP,16,62,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,62,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,16,62,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,16,62,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,16,62,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,16,62,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,16,62,CNOR,CSUD,1990.0000,2511.0000,0.0000
20251220,MGP,16,62,CNOR,NORD,4029.0000,4377.0000,0.0000
20251220,MGP,16,62,CALA,SICI,1580.0000,1546.0000,0.0000
20251220,MGP,16,62,CALA,SUD,2350.0000,1652.0000,0.0000
20251220,MGP,16,62,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,16,62,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,63,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,63,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,16,63,CALA,SICI,1580.0000,1546.0000,0.0000
20251220,MGP,16,63,CALA,SUD,2350.0000,1652.0000,0.0000
20251220,MGP,16,63,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,16,63,CNOR,CSUD,1990.0000,2511.0000,0.0000
20251220,MGP,16,63,CNOR,NORD,4029.0000,4377.0000,0.0000
20251220,MGP,16,63,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,16,63,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,16,63,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,63,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,16,63,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,16,63,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,16,63,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,16,63,CSUD,SUD,2400.0000,5563.0000,0.0000
20251220,MGP,16,63,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,63,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,16,63,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,16,63,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,16,63,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,16,63,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,16,64,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,16,64,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,16,64,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,16,64,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,16,64,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,16,64,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,64,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,16,64,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,16,64,CSUD,SUD,2400.0000,5563.0000,0.0000
20251220,MGP,16,64,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,16,64,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,16,64,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,16,64,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,16,64,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,16,64,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,16,64,CNOR,CSUD,1990.0000,2511.0000,0.0000
20251220,MGP,16,64,CNOR,NORD,4029.0000,4377.0000,0.0000
20251220,MGP,16,64,CALA,SICI,1580.0000,1546.0000,0.0000
20251220,MGP,16,64,CALA,SUD,2350.0000,1652.0000,0.0000
20251220,MGP,16,64,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,16,64,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,65,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,65,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,17,65,CALA,SICI,1576.0000,1532.0000,0.0000
20251220,MGP,17,65,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,17,65,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,17,65,CNOR,CSUD,1991.0000,2442.0000,0.0000
20251220,MGP,17,65,CNOR,NORD,4089.0000,3827.0000,0.0000
20251220,MGP,17,65,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,17,65,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,17,65,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,65,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,17,65,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,17,65,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,17,65,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,17,65,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,17,65,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,65,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,17,65,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,17,65,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,17,65,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,17,65,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,17,66,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,17,66,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,17,66,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,17,66,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,17,66,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,17,66,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,66,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,17,66,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,17,66,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,17,66,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,66,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,17,66,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,17,66,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,17,66,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,17,66,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,17,66,CNOR,CSUD,1991.0000,2442.0000,0.0000
20251220,MGP,17,66,CNOR,NORD,4089.0000,3827.0000,0.0000
20251220,MGP,17,66,CALA,SICI,1576.0000,1532.0000,0.0000
20251220,MGP,17,66,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,17,66,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,17,66,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,67,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,67,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,17,67,CALA,SICI,1576.0000,1532.0000,0.0000
20251220,MGP,17,67,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,17,67,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,17,67,CNOR,CSUD,1991.0000,2442.0000,0.0000
20251220,MGP,17,67,CNOR,NORD,4089.0000,3827.0000,0.0000
20251220,MGP,17,67,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,17,67,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,17,67,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,67,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,17,67,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,17,67,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,17,67,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,17,67,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,17,67,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,67,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,17,67,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,17,67,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,17,67,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,17,67,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,17,68,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,17,68,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,17,68,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,17,68,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,17,68,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,17,68,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,68,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,17,68,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,17,68,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,17,68,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,17,68,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,17,68,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,17,68,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,17,68,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,17,68,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,17,68,CNOR,CSUD,1991.0000,2442.0000,0.0000
20251220,MGP,17,68,CNOR,NORD,4089.0000,3827.0000,0.0000
20251220,MGP,17,68,CALA,SICI,1576.0000,1532.0000,0.0000
20251220,MGP,17,68,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,17,68,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,17,68,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,69,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,69,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,18,69,CALA,SICI,1576.0000,1532.0000,0.0000
20251220,MGP,18,69,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,18,69,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,18,69,CNOR,CSUD,1991.0000,2442.0000,0.0000
20251220,MGP,18,69,CNOR,NORD,3989.0000,3827.0000,0.0000
20251220,MGP,18,69,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,18,69,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,18,69,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,69,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,18,69,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,18,69,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,18,69,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,18,69,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,18,69,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,69,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,18,69,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,18,69,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,18,69,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,18,69,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,18,70,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,18,70,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,18,70,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,18,70,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,18,70,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,18,70,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,70,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,18,70,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,18,70,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,18,70,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,70,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,18,70,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,18,70,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,18,70,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,18,70,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,18,70,CNOR,CSUD,1991.0000,2442.0000,0.0000
20251220,MGP,18,70,CNOR,NORD,3989.0000,3827.0000,0.0000
20251220,MGP,18,70,CALA,SICI,1576.0000,1532.0000,0.0000
20251220,MGP,18,70,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,18,70,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,18,70,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,71,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,71,BSP,COUP,626.0000,660.0000,0.0000
20251220,MGP,18,71,CALA,SICI,1576.0000,1532.0000,0.0000
20251220,MGP,18,71,CALA,SUD,2350.0000,1653.0000,0.0000
20251220,MGP,18,71,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,18,71,CNOR,CSUD,1991.0000,2442.0000,0.0000
20251220,MGP,18,71,CNOR,NORD,3989.0000,3827.0000,0.0000
20251220,MGP,18,71,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,18,71,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,18,71,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,71,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,18,71,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,18,71,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,18,71,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,18,71,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,18,71,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,71,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,18,71,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,18,71,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,18,71,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,18,71,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,18,72,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,18,72,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,18,72,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,18,72,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,18,72,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,18,72,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,72,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,18,72,CSUD,SARD,720.0000,900.0000,0.0000
20251220,MGP,18,72,CSUD,SUD,2400.0000,5695.0000,0.0000
20251220,MGP,18,72,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,18,72,COUP,XAUS,120.0000,320.0000,0.0000
20251220,MGP,18,72,COUP,XFRA,1995.0000,3565.0000,0.0000
20251220,MGP,18,72,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,18,72,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,18,72,CNOR,CORS,300.0000,300.0000,0.0000
