flowdate,hour,period,market,from,to,transit
20251220,13,51,MGP,CSUD,SARD,-244.9000
20251220,13,51,MGP,CSUD,SUD,-1329.1510
20251220,13,51,MGP,NORD,AUST,0.0000
20251220,13,51,MGP,NORD,COUP,-3244.0000
20251220,13,51,MGP,NORD,FRAN,0.0000
20251220,13,51,MGP,NORD,SLOV,0.0000
20251220,13,51,MGP,NORD,SVIZ,-864.0000
20251220,13,51,MGP,SARD,COAC,79.0000
20251220,13,51,MGP,SARD,CORS,20.0000
20251220,13,51,MGP,SICI,MALT,88.0000
20251220,13,51,MGP,SUD,GREC,0.0000
20251220,13,51,MGP,SUD,XGRE,-169.2510
20251220,13,52,MGP,SUD,XGRE,-169.2510
20251220,13,52,MGP,SUD,GREC,0.0000
20251220,13,52,MGP,SICI,MALT,85.0000
20251220,13,52,MGP,SARD,CORS,20.0000
20251220,13,52,MGP,SARD,COAC,79.0000
20251220,13,52,MGP,NORD,SVIZ,-863.0000
20251220,13,52,MGP,NORD,SLOV,0.0000
20251220,13,52,MGP,NORD,FRAN,0.0000
20251220,13,52,MGP,NORD,COUP,-3244.0000
20251220,13,52,MGP,NORD,AUST,0.0000
20251220,13,52,MGP,CSUD,SUD,-1317.2510
20251220,13,52,MGP,CSUD,SARD,-233.4000
20251220,13,52,MGP,CSUD,MONT,303.0000
20251220,13,52,MGP,COUP,XFRA,-4024.0000
20251220,13,52,MGP,COUP,XAUS,120.0000
20251220,13,52,MGP,CNOR,NORD,-1265.5490
20251220,13,52,MGP,CNOR,CSUD,617.1490
20251220,13,52,MGP,CNOR,CORS,0.0000
20251220,13,52,MGP,CALA,SUD,40.6000
20251220,13,52,MGP,CALA,SICI,1017.9000
20251220,13,52,MGP,BSP,COUP,-660.0000
20251220,14,53,MGP,BSP,COUP,-660.0000
20251220,14,53,MGP,CALA,SICI,1081.0000
20251220,14,53,MGP,CALA,SUD,-27.5000
20251220,14,53,MGP,CNOR,CORS,0.0000
20251220,14,53,MGP,CNOR,CSUD,1201.5000
20251220,14,53,MGP,CNOR,NORD,-1807.8000
20251220,14,53,MGP,COUP,XAUS,120.0000
20251220,14,53,MGP,COUP,XFRA,-4285.0000
20251220,14,53,MGP,CSUD,MONT,364.0000
20251220,14,53,MGP,CSUD,SARD,-249.1000
20251220,14,53,MGP,CSUD,SUD,-712.3000
20251220,14,53,MGP,NORD,AUST,0.0000
20251220,14,53,MGP,NORD,COUP,-3505.0000
20251220,14,53,MGP,NORD,FRAN,0.0000
20251220,14,53,MGP,NORD,SLOV,0.0000
20251220,14,53,MGP,NORD,SVIZ,-809.0000
20251220,14,53,MGP,SARD,COAC,78.0000
20251220,14,53,MGP,SARD,CORS,20.0000
20251220,14,53,MGP,SICI,MALT,81.0000
20251220,14,53,MGP,SUD,XGRE,500.0000
20251220,14,53,MGP,SUD,GREC,0.0000
20251220,14,54,MGP,SUD,GREC,0.0000
20251220,14,54,MGP,SUD,XGRE,500.0000
20251220,14,54,MGP,SICI,MALT,76.0000
20251220,14,54,MGP,SARD,CORS,20.0000
20251220,14,54,MGP,SARD,COAC,78.0000
20251220,14,54,MGP,NORD,SVIZ,-809.0000
20251220,14,54,MGP,NORD,SLOV,0.0000
20251220,14,54,MGP,NORD,FRAN,0.0000
20251220,14,54,MGP,NORD,COUP,-3505.0000
20251220,14,54,MGP,NORD,AUST,0.0000
20251220,14,54,MGP,CSUD,SUD,-740.3000
20251220,14,54,MGP,CSUD,SARD,-240.6000
20251220,14,54,MGP,CSUD,MONT,364.0000
20251220,14,54,MGP,COUP,XFRA,-4285.0000
20251220,14,54,MGP,COUP,XAUS,120.0000
20251220,14,54,MGP,CNOR,NORD,-1717.1000
20251220,14,54,MGP,CNOR,CSUD,1120.1000
20251220,14,54,MGP,CNOR,CORS,0.0000
20251220,14,54,MGP,CALA,SUD,-11.1000
20251220,14,54,MGP,CALA,SICI,1100.9000
20251220,14,54,MGP,BSP,COUP,-660.0000
20251220,14,55,MGP,BSP,COUP,-660.0000
20251220,14,55,MGP,CALA,SICI,993.4000
20251220,14,55,MGP,CALA,SUD,134.2000
20251220,14,55,MGP,CNOR,CORS,0.0000
20251220,14,55,MGP,CNOR,CSUD,997.6000
20251220,14,55,MGP,CNOR,NORD,-1609.2000
20251220,14,55,MGP,COUP,XAUS,120.0000
20251220,14,55,MGP,COUP,XFRA,-4285.0000
20251220,14,55,MGP,CSUD,MONT,379.0000
20251220,14,55,MGP,CSUD,SARD,-226.2000
20251220,14,55,MGP,CSUD,SUD,-876.6000
20251220,14,55,MGP,NORD,AUST,0.0000
20251220,14,55,MGP,NORD,COUP,-3505.0000
20251220,14,55,MGP,NORD,FRAN,0.0000
20251220,14,55,MGP,NORD,SLOV,0.0000
20251220,14,55,MGP,NORD,SVIZ,-809.0000
20251220,14,55,MGP,SARD,COAC,78.0000
20251220,14,55,MGP,SARD,CORS,20.0000
20251220,14,55,MGP,SICI,MALT,67.0000
20251220,14,55,MGP,SUD,XGRE,500.0000
20251220,14,55,MGP,SUD,GREC,0.0000
20251220,14,56,MGP,SUD,GREC,0.0000
20251220,14,56,MGP,SUD,XGRE,500.0000
20251220,14,56,MGP,SICI,MALT,66.0000
20251220,14,56,MGP,SARD,CORS,20.0000
20251220,14,56,MGP,SARD,COAC,78.0000
20251220,14,56,MGP,NORD,SVIZ,-808.0000
20251220,14,56,MGP,NORD,SLOV,0.0000
20251220,14,56,MGP,NORD,FRAN,0.0000
20251220,14,56,MGP,NORD,COUP,-3505.0000
20251220,14,56,MGP,NORD,AUST,0.0000
20251220,14,56,MGP,CSUD,SUD,-851.3000
20251220,14,56,MGP,CSUD,SARD,-213.3000
20251220,14,56,MGP,CSUD,MONT,394.0000
20251220,14,56,MGP,COUP,XFRA,-4285.0000
20251220,14,56,MGP,COUP,XAUS,120.0000
20251220,14,56,MGP,CNOR,NORD,-1675.9000
20251220,14,56,MGP,CNOR,CSUD,1068.2000
20251220,14,56,MGP,CNOR,CORS,0.0000
20251220,14,56,MGP,CALA,SUD,130.4000
20251220,14,56,MGP,CALA,SICI,1015.1000
20251220,14,56,MGP,BSP,COUP,-660.0000
20251220,15,57,MGP,BSP,COUP,-660.0000
20251220,15,57,MGP,CALA,SICI,855.5000
20251220,15,57,MGP,CALA,SUD,311.2000
20251220,15,57,MGP,CNOR,CORS,0.0000
20251220,15,57,MGP,CNOR,CSUD,1215.7000
20251220,15,57,MGP,CNOR,NORD,-1843.4000
20251220,15,57,MGP,COUP,XAUS,120.0000
20251220,15,57,MGP,COUP,XFRA,-4211.0000
20251220,15,57,MGP,CSUD,MONT,545.0000
20251220,15,57,MGP,CSUD,SARD,-199.1000
20251220,15,57,MGP,CSUD,SUD,-1026.0000
20251220,15,57,MGP,NORD,AUST,0.0000
20251220,15,57,MGP,NORD,COUP,-3431.0000
20251220,15,57,MGP,NORD,FRAN,0.0000
20251220,15,57,MGP,NORD,SLOV,0.0000
20251220,15,57,MGP,NORD,SVIZ,-390.0000
20251220,15,57,MGP,SARD,COAC,86.0000
20251220,15,57,MGP,SARD,CORS,20.0000
20251220,15,57,MGP,SICI,MALT,72.0000
20251220,15,57,MGP,SUD,GREC,0.0000
20251220,15,57,MGP,SUD,XGRE,500.0000
20251220,15,58,MGP,SUD,XGRE,500.0000
20251220,15,58,MGP,SUD,GREC,0.0000
20251220,15,58,MGP,SICI,MALT,78.0000
20251220,15,58,MGP,SARD,CORS,20.0000
20251220,15,58,MGP,SARD,COAC,86.0000
20251220,15,58,MGP,NORD,SVIZ,-390.0000
20251220,15,58,MGP,NORD,SLOV,0.0000
20251220,15,58,MGP,NORD,FRAN,0.0000
20251220,15,58,MGP,NORD,COUP,-3431.0000
20251220,15,58,MGP,NORD,AUST,0.0000
20251220,15,58,MGP,CSUD,SUD,-1278.6000
20251220,15,58,MGP,CSUD,SARD,-167.4000
20251220,15,58,MGP,CSUD,MONT,580.0000
20251220,15,58,MGP,COUP,XFRA,-4211.0000
20251220,15,58,MGP,COUP,XAUS,120.0000
20251220,15,58,MGP,CNOR,NORD,-1800.2000
20251220,15,58,MGP,CNOR,CSUD,1136.3000
20251220,15,58,MGP,CNOR,CORS,0.0000
20251220,15,58,MGP,CALA,SUD,640.1000
20251220,15,58,MGP,CALA,SICI,543.5000
20251220,15,58,MGP,BSP,COUP,-660.0000
20251220,15,59,MGP,BSP,COUP,-660.0000
20251220,15,59,MGP,CALA,SICI,369.9000
20251220,15,59,MGP,CALA,SUD,846.2000
20251220,15,59,MGP,CNOR,CORS,0.0000
20251220,15,59,MGP,CNOR,CSUD,1023.8000
20251220,15,59,MGP,CNOR,NORD,-1714.7000
20251220,15,59,MGP,COUP,XAUS,120.0000
20251220,15,59,MGP,COUP,XFRA,-4211.0000
20251220,15,59,MGP,CSUD,MONT,580.0000
20251220,15,59,MGP,CSUD,SARD,-144.6000
20251220,15,59,MGP,CSUD,SUD,-1414.7000
20251220,15,59,MGP,NORD,AUST,0.0000
20251220,15,59,MGP,NORD,COUP,-3431.0000
20251220,15,59,MGP,NORD,FRAN,0.0000
20251220,15,59,MGP,NORD,SLOV,0.0000
20251220,15,59,MGP,NORD,SVIZ,-400.0000
20251220,15,59,MGP,SARD,COAC,86.0000
20251220,15,59,MGP,SARD,CORS,20.0000
20251220,15,59,MGP,SICI,MALT,88.0000
20251220,15,59,MGP,SUD,GREC,0.0000
20251220,15,59,MGP,SUD,XGRE,500.0000
20251220,15,60,MGP,SUD,XGRE,500.0000
20251220,15,60,MGP,SUD,GREC,0.0000
20251220,15,60,MGP,SICI,MALT,80.0000
20251220,15,60,MGP,SARD,CORS,20.0000
20251220,15,60,MGP,SARD,COAC,86.0000
20251220,15,60,MGP,NORD,SVIZ,-410.7000
20251220,15,60,MGP,NORD,SLOV,0.0000
20251220,15,60,MGP,NORD,FRAN,0.0000
20251220,15,60,MGP,NORD,COUP,-3431.0000
20251220,15,60,MGP,NORD,AUST,0.0000
20251220,15,60,MGP,CSUD,SUD,-1230.8000
20251220,15,60,MGP,CSUD,SARD,-132.2000
20251220,15,60,MGP,CSUD,MONT,580.0000
20251220,15,60,MGP,COUP,XFRA,-4211.0000
20251220,15,60,MGP,COUP,XAUS,120.0000
20251220,15,60,MGP,CNOR,NORD,-1833.9000
20251220,15,60,MGP,CNOR,CSUD,1128.8000
20251220,15,60,MGP,CNOR,CORS,0.0000
20251220,15,60,MGP,CALA,SUD,707.1000
20251220,15,60,MGP,CALA,SICI,503.4000
20251220,15,60,MGP,BSP,COUP,-660.0000
20251220,16,61,MGP,BSP,COUP,-660.0000
20251220,16,61,MGP,CALA,SICI,558.7810
20251220,16,61,MGP,CALA,SUD,718.7190
20251220,16,61,MGP,CNOR,CORS,0.0000
20251220,16,61,MGP,CNOR,CSUD,1262.8810
20251220,16,61,MGP,CNOR,NORD,-1987.4810
20251220,16,61,MGP,COUP,XAUS,120.0000
20251220,16,61,MGP,COUP,XFRA,-3565.0000
20251220,16,61,MGP,CSUD,MONT,535.0000
20251220,16,61,MGP,CSUD,SARD,-40.1000
20251220,16,61,MGP,CSUD,SUD,-1336.5190
20251220,16,61,MGP,NORD,AUST,0.0000
20251220,16,61,MGP,NORD,COUP,-2785.0000
20251220,16,61,MGP,NORD,FRAN,0.0000
20251220,16,61,MGP,NORD,SLOV,0.0000
20251220,16,61,MGP,NORD,SVIZ,-685.0000
20251220,16,61,MGP,SARD,COAC,96.0000
20251220,16,61,MGP,SARD,CORS,25.0000
20251220,16,61,MGP,SICI,MALT,111.0000
20251220,16,61,MGP,SUD,XGRE,500.0000
20251220,16,61,MGP,SUD,GREC,0.0000
20251220,16,62,MGP,SUD,GREC,0.0000
20251220,16,62,MGP,SUD,XGRE,500.0000
20251220,16,62,MGP,SICI,MALT,103.0000
20251220,16,62,MGP,SARD,CORS,25.0000
20251220,16,62,MGP,SARD,COAC,96.0000
20251220,16,62,MGP,NORD,SVIZ,-735.0000
20251220,16,62,MGP,NORD,SLOV,0.0000
20251220,16,62,MGP,NORD,FRAN,0.0000
20251220,16,62,MGP,NORD,COUP,-2785.0000
20251220,16,62,MGP,NORD,AUST,0.0000
20251220,16,62,MGP,CSUD,SUD,-1346.0000
20251220,16,62,MGP,CSUD,SARD,0.3000
20251220,16,62,MGP,CSUD,MONT,555.0000
20251220,16,62,MGP,COUP,XFRA,-3565.0000
20251220,16,62,MGP,COUP,XAUS,120.0000
20251220,16,62,MGP,CNOR,NORD,-2108.7000
20251220,16,62,MGP,CNOR,CSUD,1301.9000
20251220,16,62,MGP,CNOR,CORS,0.0000
20251220,16,62,MGP,CALA,SUD,692.5000
20251220,16,62,MGP,CALA,SICI,612.0000
20251220,16,62,MGP,BSP,COUP,-660.0000
20251220,16,63,MGP,BSP,COUP,-660.0000
20251220,16,63,MGP,CALA,SICI,695.1000
20251220,16,63,MGP,CALA,SUD,609.5000
20251220,16,63,MGP,CNOR,CORS,0.0000
20251220,16,63,MGP,CNOR,CSUD,1218.8000
20251220,16,63,MGP,CNOR,NORD,-1995.8000
20251220,16,63,MGP,COUP,XAUS,120.0000
20251220,16,63,MGP,COUP,XFRA,-3565.0000
20251220,16,63,MGP,CSUD,MONT,555.0000
20251220,16,63,MGP,CSUD,SARD,22.1000
20251220,16,63,MGP,CSUD,SUD,-1369.5000
20251220,16,63,MGP,NORD,AUST,0.0000
20251220,16,63,MGP,NORD,COUP,-2785.0000
20251220,16,63,MGP,NORD,FRAN,0.0000
20251220,16,63,MGP,NORD,SLOV,0.0000
20251220,16,63,MGP,NORD,SVIZ,-760.0000
20251220,16,63,MGP,SARD,COAC,96.0000
20251220,16,63,MGP,SARD,CORS,25.0000
20251220,16,63,MGP,SICI,MALT,113.0000
20251220,16,63,MGP,SUD,XGRE,500.0000
20251220,16,63,MGP,SUD,GREC,0.0000
20251220,16,64,MGP,SUD,GREC,0.0000
20251220,16,64,MGP,SUD,XGRE,500.0000
20251220,16,64,MGP,SICI,MALT,120.0000
20251220,16,64,MGP,SARD,CORS,25.0000
20251220,16,64,MGP,SARD,COAC,96.0000
20251220,16,64,MGP,NORD,SVIZ,-760.0000
20251220,16,64,MGP,NORD,SLOV,0.0000
20251220,16,64,MGP,NORD,FRAN,0.0000
20251220,16,64,MGP,NORD,COUP,-2785.0000
20251220,16,64,MGP,NORD,AUST,0.0000
20251220,16,64,MGP,CSUD,SUD,-1219.5000
20251220,16,64,MGP,CSUD,SARD,14.0000
20251220,16,64,MGP,CSUD,MONT,555.0000
20251220,16,64,MGP,COUP,XFRA,-3565.0000
20251220,16,64,MGP,COUP,XAUS,120.0000
20251220,16,64,MGP,CNOR,NORD,-2286.0700
20251220,16,64,MGP,CNOR,CSUD,1479.4000
20251220,16,64,MGP,CNOR,CORS,0.0000
20251220,16,64,MGP,CALA,SUD,518.4000
20251220,16,64,MGP,CALA,SICI,766.0000
20251220,16,64,MGP,BSP,COUP,-660.0000
20251220,17,65,MGP,BSP,COUP,-660.0000
20251220,17,65,MGP,CALA,SICI,980.7000
20251220,17,65,MGP,CALA,SUD,284.5000
20251220,17,65,MGP,CNOR,CORS,300.0000
20251220,17,65,MGP,CNOR,CSUD,1855.8000
20251220,17,65,MGP,CNOR,NORD,-3052.5000
20251220,17,65,MGP,COUP,XAUS,120.0000
20251220,17,65,MGP,COUP,XFRA,-3565.0000
20251220,17,65,MGP,CSUD,MONT,580.0000
20251220,17,65,MGP,CSUD,SARD,-223.7000
20251220,17,65,MGP,CSUD,SUD,-882.7000
20251220,17,65,MGP,NORD,AUST,0.0000
20251220,17,65,MGP,NORD,COUP,-2785.0000
20251220,17,65,MGP,NORD,FRAN,0.0000
20251220,17,65,MGP,NORD,SLOV,0.0000
20251220,17,65,MGP,NORD,SVIZ,-1087.7210
20251220,17,65,MGP,SARD,COAC,97.0000
20251220,17,65,MGP,SARD,CORS,-260.0000
20251220,17,65,MGP,SICI,MALT,133.0000
20251220,17,65,MGP,SUD,GREC,0.0000
20251220,17,65,MGP,SUD,XGRE,500.0000
20251220,17,66,MGP,SUD,XGRE,500.0000
20251220,17,66,MGP,SUD,GREC,0.0000
20251220,17,66,MGP,SICI,MALT,141.0000
20251220,17,66,MGP,SARD,CORS,-260.0000
20251220,17,66,MGP,SARD,COAC,97.0000
20251220,17,66,MGP,NORD,SVIZ,-1272.7210
20251220,17,66,MGP,NORD,SLOV,0.0000
20251220,17,66,MGP,NORD,FRAN,0.0000
20251220,17,66,MGP,NORD,COUP,-2785.0000
20251220,17,66,MGP,NORD,AUST,0.0000
20251220,17,66,MGP,CSUD,SUD,-862.0000
20251220,17,66,MGP,CSUD,SARD,-207.3000
20251220,17,66,MGP,CSUD,MONT,600.0000
20251220,17,66,MGP,COUP,XFRA,-3565.0000
20251220,17,66,MGP,COUP,XAUS,120.0000
20251220,17,66,MGP,CNOR,NORD,-3199.3000
20251220,17,66,MGP,CNOR,CSUD,1991.0000
20251220,17,66,MGP,CNOR,CORS,300.0000
20251220,17,66,MGP,CALA,SUD,313.7000
20251220,17,66,MGP,CALA,SICI,939.2000
20251220,17,66,MGP,BSP,COUP,-660.0000
20251220,17,67,MGP,BSP,COUP,-660.0000
20251220,17,67,MGP,CALA,SICI,995.1000
20251220,17,67,MGP,CALA,SUD,241.6000
20251220,17,67,MGP,CNOR,CORS,300.0000
20251220,17,67,MGP,CNOR,CSUD,1991.0000
20251220,17,67,MGP,CNOR,NORD,-3238.2000
20251220,17,67,MGP,COUP,XAUS,120.0000
20251220,17,67,MGP,COUP,XFRA,-3565.0000
20251220,17,67,MGP,CSUD,MONT,600.0000
20251220,17,67,MGP,CSUD,SARD,-178.8000
20251220,17,67,MGP,CSUD,SUD,-713.5000
20251220,17,67,MGP,NORD,AUST,0.0000
20251220,17,67,MGP,NORD,COUP,-2785.0000
20251220,17,67,MGP,NORD,FRAN,0.0000
20251220,17,67,MGP,NORD,SLOV,0.0000
20251220,17,67,MGP,NORD,SVIZ,-1272.7210
20251220,17,67,MGP,SARD,COAC,97.0000
20251220,17,67,MGP,SARD,CORS,-260.0000
20251220,17,67,MGP,SICI,MALT,152.0000
20251220,17,67,MGP,SUD,GREC,0.0000
20251220,17,67,MGP,SUD,XGRE,500.0000
20251220,17,68,MGP,SUD,XGRE,500.0000
20251220,17,68,MGP,SUD,GREC,0.0000
20251220,17,68,MGP,SICI,MALT,160.0000
20251220,17,68,MGP,SARD,CORS,-260.0000
20251220,17,68,MGP,SARD,COAC,97.0000
20251220,17,68,MGP,NORD,SVIZ,-1247.7210
20251220,17,68,MGP,NORD,SLOV,0.0000
20251220,17,68,MGP,NORD,FRAN,0.0000
20251220,17,68,MGP,NORD,COUP,-2785.0000
20251220,17,68,MGP,NORD,AUST,0.0000
20251220,17,68,MGP,CSUD,SUD,-503.5000
20251220,17,68,MGP,CSUD,SARD,-754.0000
20251220,17,68,MGP,CSUD,MONT,600.0000
20251220,17,68,MGP,COUP,XFRA,-3565.0000
20251220,17,68,MGP,COUP,XAUS,120.0000
20251220,17,68,MGP,CNOR,NORD,-3337.5000
20251220,17,68,MGP,CNOR,CSUD,1991.0000
20251220,17,68,MGP,CNOR,CORS,300.0000
20251220,17,68,MGP,CALA,SUD,116.7000
20251220,17,68,MGP,CALA,SICI,1086.5000
20251220,17,68,MGP,BSP,COUP,-660.0000
20251220,18,69,MGP,BSP,COUP,-660.0000
20251220,18,69,MGP,CALA,SICI,1186.6000
20251220,18,69,MGP,CALA,SUD,-3.1000
20251220,18,69,MGP,CNOR,CORS,300.0000
20251220,18,69,MGP,CNOR,CSUD,1983.2800
20251220,18,69,MGP,CNOR,NORD,-3380.0990
20251220,18,69,MGP,COUP,XAUS,120.0000
20251220,18,69,MGP,COUP,XFRA,-3565.0000
20251220,18,69,MGP,CSUD,MONT,532.0000
20251220,18,69,MGP,CSUD,SARD,-620.9530
20251220,18,69,MGP,CSUD,SUD,-785.2190
20251220,18,69,MGP,NORD,AUST,0.0000
20251220,18,69,MGP,NORD,COUP,-2785.0000
20251220,18,69,MGP,NORD,FRAN,0.0000
20251220,18,69,MGP,NORD,SLOV,0.0000
20251220,18,69,MGP,NORD,SVIZ,-1413.2000
20251220,18,69,MGP,SARD,COAC,99.0000
20251220,18,69,MGP,SARD,CORS,-253.0000
20251220,18,69,MGP,SICI,MALT,167.0000
20251220,18,69,MGP,SUD,XGRE,26.1810
20251220,18,69,MGP,SUD,GREC,0.0000
20251220,18,70,MGP,SUD,GREC,0.0000
20251220,18,70,MGP,SUD,XGRE,26.1810
20251220,18,70,MGP,SICI,MALT,172.0000
20251220,18,70,MGP,SARD,CORS,-253.0000
20251220,18,70,MGP,SARD,COAC,99.0000
20251220,18,70,MGP,NORD,SVIZ,-1412.2000
20251220,18,70,MGP,NORD,SLOV,0.0000
20251220,18,70,MGP,NORD,FRAN,0.0000
20251220,18,70,MGP,NORD,COUP,-2785.0000
20251220,18,70,MGP,NORD,AUST,0.0000
20251220,18,70,MGP,CSUD,SUD,-738.6190
20251220,18,70,MGP,CSUD,SARD,-686.9000
20251220,18,70,MGP,CSUD,MONT,552.0000
20251220,18,70,MGP,COUP,XFRA,-3565.0000
20251220,18,70,MGP,COUP,XAUS,120.0000
20251220,18,70,MGP,CNOR,NORD,-3410.6000
20251220,18,70,MGP,CNOR,CSUD,1991.0000
20251220,18,70,MGP,CNOR,CORS,300.0000
20251220,18,70,MGP,CALA,SUD,-44.8000
20251220,18,70,MGP,CALA,SICI,1226.4000
20251220,18,70,MGP,BSP,COUP,-660.0000
20251220,18,71,MGP,BSP,COUP,-660.0000
20251220,18,71,MGP,CALA,SICI,1256.2000
20251220,18,71,MGP,CALA,SUD,-73.2000
20251220,18,71,MGP,CNOR,CORS,300.0000
20251220,18,71,MGP,CNOR,CSUD,1991.0000
20251220,18,71,MGP,CNOR,NORD,-3404.0000
20251220,18,71,MGP,COUP,XAUS,120.0000
20251220,18,71,MGP,COUP,XFRA,-3565.0000
20251220,18,71,MGP,CSUD,MONT,552.0000
20251220,18,71,MGP,CSUD,SARD,-681.4000
20251220,18,71,MGP,CSUD,SUD,-684.7190
20251220,18,71,MGP,NORD,AUST,0.0000
20251220,18,71,MGP,NORD,COUP,-2785.0000
20251220,18,71,MGP,NORD,FRAN,0.0000
20251220,18,71,MGP,NORD,SLOV,0.0000
20251220,18,71,MGP,NORD,SVIZ,-1413.2000
20251220,18,71,MGP,SARD,COAC,99.0000
20251220,18,71,MGP,SARD,CORS,-253.0000
20251220,18,71,MGP,SICI,MALT,176.0000
20251220,18,71,MGP,SUD,XGRE,26.1810
20251220,18,71,MGP,SUD,GREC,0.0000
20251220,18,72,MGP,SUD,GREC,0.0000
20251220,18,72,MGP,SUD,XGRE,26.1810
20251220,18,72,MGP,SICI,MALT,176.0000
20251220,18,72,MGP,SARD,CORS,-253.0000
20251220,18,72,MGP,SARD,COAC,99.0000
20251220,18,72,MGP,NORD,SVIZ,-1405.2000
20251220,18,72,MGP,NORD,SLOV,0.0000
20251220,18,72,MGP,NORD,FRAN,0.0000
20251220,18,72,MGP,NORD,COUP,-2888.1250
20251220,18,72,MGP,NORD,AUST,0.0000
20251220,18,72,MGP,CSUD,SUD,-700.2190
20251220,18,72,MGP,CSUD,SARD,-678.2000
20251220,18,72,MGP,CSUD,MONT,552.0000
20251220,18,72,MGP,COUP,XFRA,-3565.0000
20251220,18,72,MGP,COUP,XAUS,120.0000
20251220,18,72,MGP,CNOR,NORD,-3383.4000
20251220,18,72,MGP,CNOR,CSUD,1991.0000
20251220,18,72,MGP,CNOR,CORS,300.0000
20251220,18,72,MGP,CALA,SUD,-74.7000
20251220,18,72,MGP,CALA,SICI,1261.5000
20251220,18,72,MGP,BSP,COUP,-556.8750
20251220,19,73,MGP,BSP,COUP,-660.0000
20251220,19,73,MGP,CALA,SICI,1167.5000
20251220,19,73,MGP,CALA,SUD,127.6000
20251220,19,73,MGP,CNOR,CORS,300.0000
20251220,19,73,MGP,CNOR,CSUD,1750.0000
20251220,19,73,MGP,CNOR,NORD,-3188.7000
20251220,19,73,MGP,COUP,XAUS,120.0000
20251220,19,73,MGP,COUP,XFRA,-4211.0000
20251220,19,73,MGP,CSUD,MONT,563.0000
20251220,19,73,MGP,CSUD,SARD,-60.6000
20251220,19,73,MGP,CSUD,SUD,-1482.1000
20251220,19,73,MGP,NORD,AUST,0.0000
20251220,19,73,MGP,NORD,COUP,-3431.0000
20251220,19,73,MGP,NORD,FRAN,0.0000
20251220,19,73,MGP,NORD,SLOV,0.0000
20251220,19,73,MGP,NORD,SVIZ,-1880.4820
20251220,19,73,MGP,SARD,COAC,99.0000
20251220,19,73,MGP,SARD,CORS,-253.0000
20251220,19,73,MGP,SICI,MALT,82.9000
20251220,19,73,MGP,SUD,GREC,0.0000
20251220,19,73,MGP,SUD,XGRE,-500.0000
20251220,19,74,MGP,SUD,XGRE,-500.0000
20251220,19,74,MGP,SUD,GREC,0.0000
20251220,19,74,MGP,SICI,MALT,66.9000
20251220,19,74,MGP,SARD,CORS,-253.0000
20251220,19,74,MGP,SARD,COAC,99.0000
20251220,19,74,MGP,NORD,SVIZ,-1880.5820
20251220,19,74,MGP,NORD,SLOV,0.0000
20251220,19,74,MGP,NORD,FRAN,0.0000
20251220,19,74,MGP,NORD,COUP,-3431.0000
20251220,19,74,MGP,NORD,AUST,0.0000
20251220,19,74,MGP,CSUD,SUD,-1490.3000
20251220,19,74,MGP,CSUD,SARD,-59.2000
20251220,19,74,MGP,CSUD,MONT,563.0000
20251220,19,74,MGP,COUP,XFRA,-4211.0000
20251220,19,74,MGP,COUP,XAUS,120.0000
20251220,19,74,MGP,CNOR,NORD,-3189.0000
20251220,19,74,MGP,CNOR,CSUD,1707.4000
20251220,19,74,MGP,CNOR,CORS,300.0000
20251220,19,74,MGP,CALA,SUD,145.2000
20251220,19,74,MGP,CALA,SICI,1146.6000
20251220,19,74,MGP,BSP,COUP,-660.0000
20251220,19,75,MGP,BSP,COUP,-660.0000
20251220,19,75,MGP,CALA,SICI,1274.2000
20251220,19,75,MGP,CALA,SUD,45.8000
20251220,19,75,MGP,CNOR,CORS,300.0000
20251220,19,75,MGP,CNOR,CSUD,1718.1000
20251220,19,75,MGP,CNOR,NORD,-3189.0000
20251220,19,75,MGP,COUP,XAUS,120.0000
20251220,19,75,MGP,COUP,XFRA,-4211.0000
20251220,19,75,MGP,CSUD,MONT,563.0000
20251220,19,75,MGP,CSUD,SARD,-575.8860
20251220,19,75,MGP,CSUD,SUD,-1361.6000
20251220,19,75,MGP,NORD,AUST,0.0000
20251220,19,75,MGP,NORD,COUP,-3431.0000
20251220,19,75,MGP,NORD,FRAN,0.0000
20251220,19,75,MGP,NORD,SLOV,0.0000
20251220,19,75,MGP,NORD,SVIZ,-1880.5820
20251220,19,75,MGP,SARD,COAC,99.0000
20251220,19,75,MGP,SARD,CORS,-253.0000
20251220,19,75,MGP,SICI,MALT,181.0000
20251220,19,75,MGP,SUD,GREC,0.0000
20251220,19,75,MGP,SUD,XGRE,-500.0000
20251220,19,76,MGP,SUD,XGRE,-500.0000
20251220,19,76,MGP,SUD,GREC,0.0000
20251220,19,76,MGP,SICI,MALT,181.0000
20251220,19,76,MGP,SARD,CORS,-253.0000
20251220,19,76,MGP,SARD,COAC,99.0000
20251220,19,76,MGP,NORD,SVIZ,-1868.0820
20251220,19,76,MGP,NORD,SLOV,0.0000
20251220,19,76,MGP,NORD,FRAN,0.0000
20251220,19,76,MGP,NORD,COUP,-3524.3000
20251220,19,76,MGP,NORD,AUST,0.0000
20251220,19,76,MGP,CSUD,SUD,-1370.0000
20251220,19,76,MGP,CSUD,SARD,-592.4420
20251220,19,76,MGP,CSUD,MONT,563.0000
20251220,19,76,MGP,COUP,XFRA,-4211.0000
20251220,19,76,MGP,COUP,XAUS,120.0000
